seed,arm,step,task_id,group_class,correct_count,unique_programs,unique_correct_programs,sample_entropy_nats,collision_fraction,mean_reward,cumulative_tasks_reached,cumulative_unique_correct_programs
0,entropy,95,7dd7d737d3b8c0981663,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,12,8
0,entropy,96,4abba5ed5683e973a9b5,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,12,8
0,entropy,97,596fd88d55ffccc82db1,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,12,8
0,entropy,98,9247fc6a258fa2c52946,all_wrong,0,1,0,-0.0,1.0,0.0,12,8
0,entropy,99,d5bdbdb166afffeb25da,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,12,8
0,entropy,100,8491a8968779a6ac5e3b,all_wrong,0,5,0,1.4941751382893083,0.14285714285714285,0.0,12,8
0,entropy,101,ff3131068ead3bdc67f5,mixed,6,3,1,0.7356219397587946,0.5357142857142857,0.75,13,9
0,entropy,102,0f3d59ce3c2ca503cb3a,all_wrong,0,1,0,-0.0,1.0,0.0,13,9
0,entropy,103,bd67c5f394cd058b6a30,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,13,9
0,entropy,104,947d983c078d61eb73dc,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,13,9
0,entropy,105,941d1659e299d32b5509,all_correct,8,1,1,-0.0,1.0,1.0,14,9
0,entropy,106,8981c8a2bbb0f7338850,all_wrong,0,5,0,1.3862943611198906,0.21428571428571427,0.0,14,9
0,entropy,107,34c2c231b3b0bb437382,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,14,9
0,entropy,108,da8d740dbe335398ce88,mixed,6,2,1,0.5623351446188083,0.5714285714285714,0.75,15,9
0,entropy,109,76f90bf6e885e69b0a89,all_wrong,0,7,0,1.9061547465398496,0.03571428571428571,0.0,15,9
0,entropy,110,9db8536e4fd843db257f,mixed,5,2,1,0.6615632381579821,0.4642857142857143,0.625,16,10
0,entropy,111,f528410ef35f647cdf70,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,16,10
0,entropy,112,9886fb653aa0e0f98c6c,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,16,10
0,entropy,113,d1e9cd7b0c49ad949db2,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,16,10
0,entropy,114,fe0b9f9eb2341c473ef3,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,16,10
0,entropy,115,873684023f572450072f,all_wrong,0,5,0,1.559581156259877,0.10714285714285714,0.0,16,10
0,entropy,116,947517d0d59a19a72ad7,all_wrong,0,3,0,1.0821955300387673,0.25,0.0,16,10
0,entropy,117,c0e8bc1fb6092159dd6f,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,16,10
0,entropy,118,6ce79849a45a488c196d,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,16,10
0,entropy,119,05b0a2384ae6a380c7d2,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,16,10
0,entropy,120,48809c9ccc0ba30c59c9,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,16,10
0,entropy,121,8d2e2c51a12026ae3f10,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,16,10
0,entropy,122,05e55afea76e67ea6ccc,mixed,6,3,1,0.7356219397587946,0.5357142857142857,0.75,17,10
0,entropy,123,650c00763900b7f4e071,all_wrong,0,1,0,-0.0,1.0,0.0,17,10
0,entropy,124,194b465fc259ddd42d3c,all_wrong,0,1,0,-0.0,1.0,0.0,17,10
0,entropy,125,78d4a79b4b77193c2a38,all_wrong,0,1,0,-0.0,1.0,0.0,17,10
0,entropy,126,64c3e013c7bba3ab8a30,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,17,10
0,entropy,127,7bab8dea0d18f5ff37cb,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,17,10
0,entropy,128,23376bee554fd8074c0c,all_wrong,0,1,0,-0.0,1.0,0.0,17,10
0,entropy,129,93823a7cc4df2d29e9d1,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,17,10
0,entropy,130,9146fc6fb12cdebc55c7,mixed,2,4,1,1.3208883431493221,0.17857142857142858,0.25,18,10
0,entropy,131,468a783e528f80469a12,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,18,10
0,entropy,132,4d303008bd587932a929,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,18,10
0,entropy,133,1f0d8a6c547ab1be9881,mixed,2,4,1,1.3208883431493221,0.17857142857142858,0.25,19,10
0,entropy,134,2550c7a734bf9d1df18f,all_wrong,0,1,0,-0.0,1.0,0.0,19,10
0,entropy,135,dc89697610c74fca8a66,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,19,10
0,entropy,136,61487b72c6261bf53073,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,19,10
0,entropy,137,dbd98eaa0810481218b4,all_wrong,0,1,0,-0.0,1.0,0.0,19,10
0,entropy,138,b86ae3e6251fe7792e14,all_wrong,0,4,0,1.2554823251787537,0.21428571428571427,0.0,19,10
0,entropy,139,cd0d39d8b07b3b99d88a,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,19,10
0,entropy,140,7b388d98ae0d944f1925,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,19,10
0,entropy,141,0942ca362c9bb4e92156,all_correct,8,1,1,-0.0,1.0,1.0,20,10
0,entropy,142,5a8613d101df5db899bd,all_wrong,0,8,0,2.0794415416798357,0.0,0.0,20,10
0,entropy,143,9fbac876b450cde1cadf,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,20,10
0,entropy,144,5abe24088e2cc62a64de,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,20,10
0,entropy,145,8c6e2943c4bb9c2e5cda,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,20,10
0,entropy,146,fe5aace7fc6d828a6d44,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,20,10
0,entropy,147,18bb600571e811780aeb,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,20,10
0,entropy,148,ce61e0eb7137279c8cfb,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,20,10
0,entropy,149,9777165aa1a5c0f1b439,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,20,10
0,entropy,150,46b190e25d53f7f5f817,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,20,10
2,control,1,344e65a062c043b7d4f1,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,0,0
2,control,2,ff8e32ab6bd1b8ccbd62,mixed,1,3,1,0.7356219397587946,0.5357142857142857,0.125,1,1
2,control,3,acd00e67c207b241a9cb,mixed,2,2,1,0.5623351446188083,0.5714285714285714,0.25,2,2
2,control,4,55e041f525a03550457f,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,2,2
2,control,5,7823aeee84310d484a67,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,2,2
2,control,6,2853ebfbf4ff1fef974a,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,2,2
2,control,7,4eb9d2f867a1743e1f5a,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,2,2
2,control,8,eb7b85e4ff7846becf1d,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,2,2
2,control,9,9a4f281f7c0a352a29d6,mixed,7,2,1,0.37677016125643675,0.75,0.875,3,3
2,control,10,f1752a0aba86c25de9b1,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,3,3
2,control,11,c0b94ee8f8bd2e7f22d3,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,3,3
2,control,12,8fd5c706abca9e556c21,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,control,13,295c1c6b0676ebeaafb8,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,control,14,92618aede71d2a8a4da7,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,control,15,04be5cc9a0a5f0df27d5,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,3,3
2,control,16,6f371b0dc9c288435fa6,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,3,3
2,control,17,9afd1cb37fbc81c8f3d9,all_wrong,0,2,0,0.6931471805599453,0.42857142857142855,0.0,3,3
2,control,18,58d0961cf85a13acbb24,all_wrong,0,5,0,1.3862943611198906,0.21428571428571427,0.0,3,3
2,control,19,fccb2867d126ccc3f76c,all_wrong,0,4,0,1.2554823251787535,0.21428571428571427,0.0,3,3
2,control,20,77eaf86db56beb9cc52a,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,3,3
2,control,21,16097a9b65351ea2f108,all_wrong,0,3,0,1.0821955300387673,0.25,0.0,3,3
2,control,22,83b86db2e855a54563c0,mixed,4,3,1,0.9743147528693494,0.32142857142857145,0.5,4,3
2,control,23,b0a836d114a63c51f3e4,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,4,3
2,control,24,ecc7e2a8af6bd82a7d27,all_wrong,0,4,0,1.2554823251787535,0.21428571428571427,0.0,4,3
2,control,25,a850fa6c6828c7ded14c,all_wrong,0,1,0,-0.0,1.0,0.0,4,3
2,control,26,b4c334126e21ffe44d18,all_wrong,0,1,0,-0.0,1.0,0.0,4,3
2,control,27,7c2cce2380ac777225f6,mixed,1,5,1,1.4941751382893085,0.14285714285714285,0.125,5,3
2,control,28,9892c1d68cd283371348,all_wrong,0,1,0,-0.0,1.0,0.0,5,3
2,control,29,037b7eb668db0dd99b57,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,5,3
2,control,30,a72a59cf237e141977a2,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,5,3
2,control,31,ed74be1f173685366128,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,5,3
2,control,32,25f7e42df573b5f79d2f,all_wrong,0,2,0,0.6931471805599453,0.42857142857142855,0.0,5,3
2,control,33,60bd24c8aab981664ee8,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,5,3
2,control,34,24f259a8ad87bc3bee7b,all_wrong,0,6,0,1.6674619334292948,0.10714285714285714,0.0,5,3
2,control,35,7ec1b6d67b420c846378,all_wrong,0,1,0,-0.0,1.0,0.0,5,3
2,control,36,40cc6b0d2ada49f0a241,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,5,3
2,control,37,d68c968d706a8bfe92dc,all_wrong,0,1,0,-0.0,1.0,0.0,5,3
2,control,38,3e84221eab9a1a4b91a0,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,5,3
2,control,39,ecc63954c643d1a88a69,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,5,3
2,control,40,ec55a18c3af5c6989c36,all_wrong,0,1,0,-0.0,1.0,0.0,5,3
2,control,41,98a0bf2389fdbf5ecd98,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,5,3
2,control,42,f665c1af2c96c415ae4f,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,5,3
2,control,43,912342bd3661f2a0edef,mixed,1,4,1,1.2130075659799042,0.25,0.125,6,4
2,control,44,40696ae20d712c7ef99c,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,control,45,663615844bbe432868b1,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,control,46,d1dbf37dad1c6d585307,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,47,e120fa84b3331cd1bdfe,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,48,285cc2d99bc64773d128,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,6,4
2,control,49,c080b7705371fbd18af9,all_wrong,0,7,0,1.9061547465398496,0.03571428571428571,0.0,6,4
2,control,50,ed34fcfa3a095d03cb61,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,control,51,3012f8218334b0882801,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,6,4
2,control,52,474db377df5acbb5d0c3,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,53,1024659a78eaf340da4e,all_wrong,0,2,0,0.6615632381579821,0.4642857142857143,0.0,6,4
2,control,54,261af030ee95227ce2c8,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,55,3c58229f4e9cbda91be5,all_wrong,0,2,0,0.6931471805599453,0.42857142857142855,0.0,6,4
2,control,56,584024edc0865d1e66c1,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,57,013b955ed2c9d6feeb28,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,6,4
2,control,58,7114759266ada9575ded,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,control,59,fd3d7a2c987035d5e8c1,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,60,dc1a6d20f0fa146b62f2,all_wrong,0,4,0,1.2554823251787537,0.21428571428571427,0.0,6,4
2,control,61,76b7e95f2c5d8f517843,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,6,4
2,control,62,5b759cdfc67909c722c7,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,63,5511a7e3832427045228,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,6,4
2,control,64,670146be6d32a043bf49,all_wrong,0,2,0,0.6615632381579821,0.4642857142857143,0.0,6,4
2,control,65,6aa54196eb4a8e4964c0,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,6,4
2,control,66,4198150f0b2baf30e430,all_wrong,0,4,0,1.2554823251787535,0.21428571428571427,0.0,6,4
2,control,67,b376ab06e82f60a7c613,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,68,7741fff7c0d9471d9963,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,6,4
2,control,69,f9e7b4b67374cd48b677,all_wrong,0,2,0,0.6615632381579821,0.4642857142857143,0.0,6,4
2,control,70,33c7285a84f38344a733,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,71,ebd9684ddbd2052363b4,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,6,4
2,control,72,6273147a5dd10058351d,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,control,73,e08246e900811f8d8911,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,6,4
2,control,74,bcc13ad79509a1a2a0fd,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,6,4
2,control,75,c99880e9145a7b0a8ef4,mixed,1,2,1,0.37677016125643675,0.75,0.125,7,5
2,control,76,6bcbfe751dedfec8fa6a,all_wrong,0,8,0,2.0794415416798357,0.0,0.0,7,5
2,control,77,ed65448eeda9dc2f1ad3,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,7,5
2,control,78,dd60c963a673ec62bd53,mixed,3,3,1,1.0821955300387671,0.25,0.375,8,5
2,control,79,1c7002ecf3a5805fb8ea,mixed,2,4,1,1.3208883431493221,0.17857142857142858,0.25,9,6
2,control,80,c3230c325dbe3b046c21,mixed,3,4,1,1.3208883431493221,0.17857142857142858,0.375,10,7
2,control,81,e19815e575c67d65d6d6,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,10,7
2,control,82,b8610bc345dfbc4c2b94,all_wrong,0,1,0,-0.0,1.0,0.0,10,7
2,control,83,528d3d894d60c2b26473,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,10,7
2,control,84,6fe6428696d1bda6dcdb,all_wrong,0,5,0,1.3862943611198906,0.21428571428571427,0.0,10,7
2,control,85,6fddb775dfc78fbffd3f,all_correct,8,1,1,-0.0,1.0,1.0,11,7
2,control,86,d62b9ce05813dccdbae5,all_correct,8,1,1,-0.0,1.0,1.0,12,7
2,control,87,4db70371d92b545bd09e,all_wrong,0,7,0,1.9061547465398496,0.03571428571428571,0.0,12,7
2,control,88,ef175a0420dcffd4a635,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,12,7
2,control,89,22196ceeee8485da3677,all_wrong,0,1,0,-0.0,1.0,0.0,12,7
2,control,90,70802cd8dfb912800eac,mixed,2,2,1,0.5623351446188083,0.5714285714285714,0.25,13,8
2,control,91,e6d56dad889595b1db3b,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,13,8
2,control,92,dc55e5d72251ed53732b,all_wrong,0,7,0,1.9061547465398496,0.03571428571428571,0.0,13,8
2,control,93,fcb3ba347163d9983308,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,13,8
2,control,94,1abb8f5eb5e604d3bb10,all_wrong,0,1,0,-0.0,1.0,0.0,13,8
2,control,95,7dd7d737d3b8c0981663,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,13,8
2,control,96,4abba5ed5683e973a9b5,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,13,8
2,control,97,596fd88d55ffccc82db1,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,13,8
2,control,98,9247fc6a258fa2c52946,all_wrong,0,1,0,-0.0,1.0,0.0,13,8
2,control,99,d5bdbdb166afffeb25da,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,13,8
2,control,100,8491a8968779a6ac5e3b,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,13,8
2,control,101,ff3131068ead3bdc67f5,mixed,6,2,1,0.5623351446188083,0.5714285714285714,0.75,14,9
2,control,102,0f3d59ce3c2ca503cb3a,all_wrong,0,1,0,-0.0,1.0,0.0,14,9
2,control,103,bd67c5f394cd058b6a30,all_wrong,0,4,0,1.2554823251787535,0.21428571428571427,0.0,14,9
2,control,104,947d983c078d61eb73dc,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,14,9
2,control,105,941d1659e299d32b5509,mixed,7,2,1,0.37677016125643675,0.75,0.875,15,9
2,control,106,8981c8a2bbb0f7338850,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,15,9
2,control,107,34c2c231b3b0bb437382,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,15,9
2,control,108,da8d740dbe335398ce88,all_correct,8,1,1,-0.0,1.0,1.0,16,9
2,control,109,76f90bf6e885e69b0a89,all_wrong,0,7,0,1.9061547465398496,0.03571428571428571,0.0,16,9
2,control,110,9db8536e4fd843db257f,mixed,5,2,1,0.6615632381579821,0.4642857142857143,0.625,17,10
2,control,111,f528410ef35f647cdf70,mixed,1,6,1,1.7328679513998633,0.07142857142857142,0.125,18,11
2,control,112,9886fb653aa0e0f98c6c,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,18,11
2,control,113,d1e9cd7b0c49ad949db2,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,18,11
2,control,114,fe0b9f9eb2341c473ef3,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,18,11
2,control,115,873684023f572450072f,all_wrong,0,5,0,1.559581156259877,0.10714285714285714,0.0,18,11
2,control,116,947517d0d59a19a72ad7,all_wrong,0,6,0,1.6674619334292948,0.10714285714285714,0.0,18,11
2,control,117,c0e8bc1fb6092159dd6f,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,18,11
2,control,118,6ce79849a45a488c196d,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,18,11
2,control,119,05b0a2384ae6a380c7d2,all_wrong,0,5,0,1.3862943611198906,0.21428571428571427,0.0,18,11
2,control,120,48809c9ccc0ba30c59c9,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,18,11
2,control,121,8d2e2c51a12026ae3f10,all_wrong,0,1,0,-0.0,1.0,0.0,18,11
2,control,122,05e55afea76e67ea6ccc,mixed,6,3,1,0.7356219397587946,0.5357142857142857,0.75,19,11
2,control,123,650c00763900b7f4e071,all_wrong,0,1,0,-0.0,1.0,0.0,19,11
2,control,124,194b465fc259ddd42d3c,all_wrong,0,1,0,-0.0,1.0,0.0,19,11
2,control,125,78d4a79b4b77193c2a38,all_wrong,0,1,0,-0.0,1.0,0.0,19,11
2,control,126,64c3e013c7bba3ab8a30,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,19,11
2,control,127,7bab8dea0d18f5ff37cb,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,19,11
2,control,128,23376bee554fd8074c0c,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,19,11
2,control,129,93823a7cc4df2d29e9d1,all_wrong,0,4,0,1.2554823251787537,0.21428571428571427,0.0,19,11
2,control,130,9146fc6fb12cdebc55c7,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,19,11
2,control,131,468a783e528f80469a12,all_wrong,0,1,0,-0.0,1.0,0.0,19,11
2,control,132,4d303008bd587932a929,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,19,11
2,control,133,1f0d8a6c547ab1be9881,mixed,4,5,1,1.3862943611198906,0.21428571428571427,0.5,20,11
2,control,134,2550c7a734bf9d1df18f,all_wrong,0,1,0,-0.0,1.0,0.0,20,11
2,control,135,dc89697610c74fca8a66,all_wrong,0,2,0,0.6615632381579821,0.4642857142857143,0.0,20,11
2,control,136,61487b72c6261bf53073,mixed,1,5,1,1.4941751382893085,0.14285714285714285,0.125,21,12
2,control,137,dbd98eaa0810481218b4,all_wrong,0,1,0,-0.0,1.0,0.0,21,12
2,control,138,b86ae3e6251fe7792e14,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,21,12
2,control,139,cd0d39d8b07b3b99d88a,all_wrong,0,5,0,1.3862943611198906,0.21428571428571427,0.0,21,12
2,control,140,7b388d98ae0d944f1925,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,21,12
2,control,141,0942ca362c9bb4e92156,all_correct,8,1,1,-0.0,1.0,1.0,22,12
2,control,142,5a8613d101df5db899bd,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,22,12
2,control,143,9fbac876b450cde1cadf,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,22,12
2,control,144,5abe24088e2cc62a64de,all_wrong,0,2,0,0.6615632381579821,0.4642857142857143,0.0,22,12
2,control,145,8c6e2943c4bb9c2e5cda,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,22,12
2,control,146,fe5aace7fc6d828a6d44,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,22,12
2,control,147,18bb600571e811780aeb,all_wrong,0,4,0,1.3862943611198906,0.14285714285714285,0.0,22,12
2,control,148,ce61e0eb7137279c8cfb,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,22,12
2,control,149,9777165aa1a5c0f1b439,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,22,12
2,control,150,46b190e25d53f7f5f817,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,22,12
2,entropy,1,344e65a062c043b7d4f1,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,0,0
2,entropy,2,ff8e32ab6bd1b8ccbd62,mixed,1,3,1,0.7356219397587946,0.5357142857142857,0.125,1,1
2,entropy,3,acd00e67c207b241a9cb,mixed,2,2,1,0.5623351446188083,0.5714285714285714,0.25,2,2
2,entropy,4,55e041f525a03550457f,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,2,2
2,entropy,5,7823aeee84310d484a67,all_wrong,0,3,0,0.7356219397587946,0.5357142857142857,0.0,2,2
2,entropy,6,2853ebfbf4ff1fef974a,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,2,2
2,entropy,7,4eb9d2f867a1743e1f5a,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,2,2
2,entropy,8,eb7b85e4ff7846becf1d,all_wrong,0,2,0,0.37677016125643675,0.75,0.0,2,2
2,entropy,9,9a4f281f7c0a352a29d6,all_correct,8,1,1,-0.0,1.0,1.0,3,3
2,entropy,10,f1752a0aba86c25de9b1,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,3,3
2,entropy,11,c0b94ee8f8bd2e7f22d3,all_wrong,0,6,0,1.7328679513998633,0.07142857142857142,0.0,3,3
2,entropy,12,8fd5c706abca9e556c21,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,entropy,13,295c1c6b0676ebeaafb8,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,entropy,14,92618aede71d2a8a4da7,all_wrong,0,1,0,-0.0,1.0,0.0,3,3
2,entropy,15,04be5cc9a0a5f0df27d5,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,3,3
2,entropy,16,6f371b0dc9c288435fa6,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,3,3
2,entropy,17,9afd1cb37fbc81c8f3d9,all_wrong,0,2,0,0.6931471805599453,0.42857142857142855,0.0,3,3
2,entropy,18,58d0961cf85a13acbb24,mixed,1,6,1,1.6674619334292948,0.10714285714285714,0.125,4,4
2,entropy,19,fccb2867d126ccc3f76c,all_wrong,0,5,0,1.4941751382893085,0.14285714285714285,0.0,4,4
2,entropy,20,77eaf86db56beb9cc52a,all_wrong,0,4,0,1.2130075659799042,0.25,0.0,4,4
2,entropy,21,16097a9b65351ea2f108,all_wrong,0,4,0,1.3208883431493221,0.17857142857142858,0.0,4,4
2,entropy,22,83b86db2e855a54563c0,mixed,4,2,1,0.6931471805599453,0.42857142857142855,0.5,5,4
2,entropy,23,b0a836d114a63c51f3e4,all_wrong,0,3,0,1.0397207708399179,0.2857142857142857,0.0,5,4
2,entropy,24,ecc7e2a8af6bd82a7d27,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,5,4
2,entropy,25,a850fa6c6828c7ded14c,all_wrong,0,1,0,-0.0,1.0,0.0,5,4
2,entropy,26,b4c334126e21ffe44d18,all_wrong,0,1,0,-0.0,1.0,0.0,5,4
2,entropy,27,7c2cce2380ac777225f6,mixed,1,5,1,1.4941751382893085,0.14285714285714285,0.125,6,4
2,entropy,28,9892c1d68cd283371348,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,entropy,29,037b7eb668db0dd99b57,all_wrong,0,3,0,0.9002560512685369,0.39285714285714285,0.0,6,4
2,entropy,30,a72a59cf237e141977a2,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,entropy,31,ed74be1f173685366128,all_wrong,0,2,0,0.5623351446188083,0.5714285714285714,0.0,6,4
2,entropy,32,25f7e42df573b5f79d2f,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,entropy,33,60bd24c8aab981664ee8,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,entropy,34,24f259a8ad87bc3bee7b,all_wrong,0,6,0,1.6674619334292948,0.10714285714285714,0.0,6,4
2,entropy,35,7ec1b6d67b420c846378,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,entropy,36,40cc6b0d2ada49f0a241,all_wrong,0,4,0,1.0735428464085233,0.35714285714285715,0.0,6,4
2,entropy,37,d68c968d706a8bfe92dc,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,entropy,38,3e84221eab9a1a4b91a0,all_wrong,0,5,0,1.559581156259877,0.10714285714285714,0.0,6,4
2,entropy,39,ecc63954c643d1a88a69,all_wrong,0,3,0,0.9743147528693494,0.32142857142857145,0.0,6,4
2,entropy,40,ec55a18c3af5c6989c36,all_wrong,0,1,0,-0.0,1.0,0.0,6,4
2,entropy,41,98a0bf2389fdbf5ecd98,all_wrong,0,5,0,1.559581156259877,0.10714285714285714,0.0,6,4
