seed,arm,task_id,best_rank,hit@32,correct_mass,entropy_nats,effective_programs,correct_entropy_nats,unique_correct_programs
0,control,5ebe288b8534024abe90,83,0.0,1.614004018049064e-17,0.0017667735228108605,1.001768335186718,0.4204551059656346,2
0,control,163b4df263a7e8b79f86,25,1.0,0.00025648259587909736,2.0161921493878365,7.509674700970007,-0.0,1
0,control,78b1295c2260b3392059,86,0.0,1.1928014115906013e-10,1.6772153893928576,5.350635770167497,-0.0,1
0,control,425c9c810105dbcb5d8f,88,0.0,1.0485618924166017e-08,1.4811178561525375,4.397859108016638,0.5485400236690678,2
0,control,df3ee0b554606ef0073f,6,1.0,0.01409274731449099,1.233916054212592,3.4346535240040534,-0.0,1
0,control,3f0b5640a35184119195,38,0.0,1.10663897234661e-06,1.7573162473481942,5.796859163541318,0.6485279497170229,3
0,control,54b40b27f9a9a4a11b4d,41,0.0,1.1153043245841636e-07,1.5453556139244542,4.689639031468576,-0.0,1
0,control,8151ae80e9d2d3495aab,42,0.0,2.892703772929756e-08,0.2684645237836051,1.3079545749279602,-0.0,1
0,control,9ae495d99cbcf0175fce,112,0.0,1.5699181887234769e-12,1.458876035498616,4.301122501523387,-0.0,1
0,control,4db4275b1c0eb4a55b94,16,1.0,0.00026212741114358263,1.1772796171686306,3.245533090239185,-0.0,1
0,control,5b60a33c3353500963a6,31,1.0,3.949584881625407e-05,2.0751288034414674,7.965572386098473,-0.0,1
0,control,18b5d5d3406d971b3f72,30,1.0,5.4602810313870734e-05,1.9561663487119059,7.07216282319342,0.010530498468017754,2
0,control,519d4d6609661667e610,18,1.0,0.0035668622590271084,2.1718503174385058,8.77450464844161,-0.0,1
0,control,38f93c52c7a7d131ecf4,29,1.0,2.0894082851518165e-10,0.014252193256121235,1.014354239982651,0.006641597603357973,3
0,control,cd08463e4d7fb3d243d6,21,1.0,4.954568806855385e-06,0.7263389128910478,2.067497446588089,-0.0,1
0,control,2c05582c1ae8af5fbbcd,78,0.0,5.9400434428322394e-12,0.9992770983909732,2.716317488249358,-0.0,1
0,control,e2cf878639f88094e78c,21,1.0,3.2120059997400695e-05,0.7393535122634574,2.0945809557876336,0.23859670071624095,2
0,control,aa31f470e0ed15e77eb4,5,1.0,0.10955122720495351,2.1592565657903693,8.664693633742747,-0.0,1
0,control,393b59d76679bdd9647e,35,0.0,2.2081422613675216e-06,1.5994733963911143,4.950424826291046,-0.0,1
0,control,a40ab3053878372fa93c,44,0.0,1.1536821514505295e-05,1.9854436619966538,7.282277538645303,-0.0,1
0,control,9f78378b825da5ddc651,27,1.0,2.9774080959306675e-05,1.6013635196173956,4.959790587668418,0.21477959328380483,3
0,control,6f7134e9cc924c4a0dfd,19,1.0,1.0624985251735723e-05,0.7080266509331933,2.0299814415802113,-0.0,1
0,control,e2e5a6594cd815644231,114,0.0,7.574633777869828e-15,0.2780116970990199,1.3205016431572347,-0.0,1
0,control,6bc6940b6d877564560f,18,1.0,0.0003247873806358589,1.732105516943723,5.652542912663929,0.055151015724688016,3
0,control,d9c40ef22595f5e73664,59,0.0,1.4047130540036236e-09,0.7859693312427156,2.1945331396066314,0.043298888157385695,3
0,control,f1709e6e950c34430d76,48,0.0,2.4043165944268155e-06,1.6133716520772492,5.019707434761201,-0.0,1
0,control,c13dc0bb9a1f1cf6c8a2,9,1.0,0.0004609618091005273,0.7234388230672109,2.0615102042490387,0.010461309128754141,2
0,control,615b02cefd27009e644f,92,0.0,3.650871525225085e-14,0.03236668279625945,1.0328961811338635,-0.0,1
0,control,6a78ec7ba01c048475e4,12,1.0,0.010780868863494756,2.358041154108531,10.570225716582879,-0.0,1
0,control,ea94fa5eba5ba4dc4a41,31,1.0,0.00040762317112541416,2.2229276631606343,9.23432632679229,0.957603905750132,3
0,control,0c05147fdaf76093bf88,4,1.0,0.04876101671576077,1.8324170958318722,6.248972784945175,-0.0,1
0,control,5e54b9e3ef9b323b73e7,1,1.0,0.3054468616018909,2.0479534233654286,7.7520197581442005,-0.0,1
0,control,d2851440615378991b92,7,1.0,0.03924176712443813,2.118178564897469,8.315976672835276,-0.0,1
0,control,90dfd117d1c47f33d2f3,93,0.0,1.671422680334652e-13,0.7823523323832333,2.1866098536398804,-0.0,1
0,control,c2f90e26abf8894247d0,111,0.0,3.241688606715723e-15,1.1794203973593624,3.2524885055384254,-0.0,1
0,control,458466b925bd5485bc22,3,1.0,0.19007628748560462,1.79691663784348,6.031022938196016,-0.0,1
0,control,6e536b686bac93b80f72,7,1.0,0.014586977516864946,0.8648669457162368,2.3746901022653684,-0.0,1
0,control,7caf73ba34d676d6ed16,3,1.0,0.061978936124128324,0.7039227479997107,2.02166766591975,0.14343557666694506,2
0,control,307029c1f16cbfd0be27,5,1.0,0.05187310176830098,1.2382478762730906,3.4495641035822624,-0.0,1
0,control,4e69a15e1c4bff6a4aae,84,0.0,9.163084261654022e-10,1.5743887621917865,4.827789788418438,-0.0,1
0,control,3f76eb6a06c080cea705,55,0.0,2.6261585605996756e-08,1.3831422153018194,3.9874112679108125,-0.0,1
0,control,d85755f7bb26b6f5bf22,68,0.0,7.688240425620872e-09,0.3299287406085573,1.390869012452945,0.18978351130306773,3
0,control,ce04bd6d93517bc53d37,37,0.0,1.6026866397124195e-05,1.144445735644263,3.140700096209005,0.04622828753484351,2
0,control,dcce06994bb623d7e47c,16,1.0,0.0014916617513002226,2.091128124772451,8.09404110401655,-0.0,1
0,control,7f3b4572f89dfdd5837e,18,1.0,0.0014763180138038553,2.0964515900936984,8.137244344589991,0.032353069785773444,3
0,control,17b3450c686999fbadf6,104,0.0,8.194764496463576e-10,1.6300825849752036,5.104296239309201,0.6039663773467775,2
0,control,bf12b76dc37f7228118d,24,1.0,2.871208306214393e-06,1.2451057230977924,3.4733019881720715,-0.0,1
0,control,3af5ba92c0cc21a4be5a,109,0.0,1.0123388512233073e-11,1.281821078544483,3.6031954564444253,-0.0,1
