model,seed,arm,phase,evaluation_set,family,depth,score_key,method,target_control,tasks,rows,mrr,correct_mass,hit@1,hit@8,hit@16,hit@32,hit@64,hit@100,hit@125,iid_pass@1,iid_pass@8,iid_pass@16,iid_pass@32,iid_pass@64,iid_pass@100,iid_pass@125
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,full,own_target,200,200,0.08552568250968527,0.021265074507097886,0.025,0.15,0.215,0.365,0.56,0.855,1.0,0.021265074507097886,0.10798354405574236,0.15536335674053134,0.20441681021612054,0.2563629182185437,0.2927398154388436,0.311567281186256
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,full,minus_bias_only,200,200,0.041043922447542534,0.004649854617195725,0.0,0.065,0.295,0.465,0.64,0.935,1.0,0.004649854617195725,0.0353131969446733,0.06666390708552218,0.11942020696418673,0.19548284318858092,0.25089036894216116,0.2778474788561977
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,full,shuffled_program_bias,200,200,0.027297524257549242,3.918124289799243e-05,0.0,0.045,0.12,0.2,0.48,0.73,1.0,3.918124289799243e-05,0.0003112708956541209,0.0006176248170477031,0.0012159808896251604,0.002357960548628406,0.0035614635197280075,0.004350475409091233
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,train_frequency,task_blind,200,200,0.009928731380612718,0.00038285714285714296,0.0,0.0,0.0,0.0,0.0,0.45778985507246367,1.0,0.00038285714285714296,0.0030587359011821046,0.00610807009760975,0.012178649986015855,0.024208266866993178,0.03756573591336095,0.046733520136476
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,train_antifrequency,task_blind,200,200,0.09629412926192338,0.020727741592707474,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.020727741592707474,0.1542278953319737,0.2845821770612862,0.4879646202091368,0.7374999728884662,0.8761200363293937,0.9264430848377105
Qwen/Qwen3-8B,0,atomic_control,,dev_D,D,3,score,train_unseen_first,task_blind,200,200,0.09629412926192338,0.013388846938305984,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.013388846938305984,0.10220143852151051,0.19391511682023427,0.35010339700845594,0.5773720255474154,0.739434274644957,0.8137314603659405
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,raw,own_target,200,200,0.39368614035063815,0.1679176649806719,0.26,0.645,0.785,0.9,0.995,1.0,1.0,0.1679176649806719,0.4889786717956789,0.629270557820988,0.7616953722418607,0.8687894049274564,0.9175924440559085,0.935814427734828
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,unigram,own_target,200,200,0.3257666894960345,0.15791154215532438,0.225,0.48,0.685,0.83,0.98,1.0,1.0,0.15791154215532438,0.4255260992133378,0.5500009707536089,0.6777345428617393,0.7894279177370911,0.845123643400241,0.8678697149325286
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,unigram,minus_bias_only,200,200,0.02913947998833109,0.008372746044741784,0.0,0.03,0.08,0.175,0.405,0.73,1.0,0.008372746044741784,0.06276524853438109,0.11717454027366317,0.2071804550901434,0.3381409488687257,0.44007481386256786,0.49392545557143797
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,unigram,shuffled_program_bias,200,200,0.29691615259441895,0.16223201000513657,0.19,0.515,0.63,0.79,0.995,1.0,1.0,0.16223201000513657,0.3953800071327055,0.49383033115907154,0.5951396965797192,0.6908901155208237,0.7498517799902347,0.77858394669396
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional,own_target,200,200,0.35752084846292265,0.16415831668785913,0.255,0.54,0.685,0.885,0.975,0.995,1.0,0.16415831668785913,0.43006728442013736,0.5501200750537506,0.6710427836835432,0.7765938133979781,0.8325660281835681,0.8568684833335074
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional,minus_bias_only,200,200,0.023772973272207763,0.005311718724984222,0.0,0.005,0.05,0.215,0.535,0.855,1.0,0.005311718724984222,0.04084418543470591,0.07820279837225098,0.1440483888859837,0.24864309923882444,0.3367792641787226,0.3856012459153205
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional,shuffled_program_bias,200,200,0.28918652622927976,0.14566598409694237,0.19,0.44,0.58,0.78,0.99,1.0,1.0,0.14566598409694237,0.3599317425255575,0.45039642765786264,0.5499160070731771,0.6523353188690055,0.717671120565776,0.7491549387797646
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,bigram,own_target,200,200,0.35123482025019426,0.14148723438051825,0.23,0.595,0.74,0.855,0.98,0.995,1.0,0.14148723438051825,0.4160253753759976,0.546648378537091,0.6776614166504495,0.7956405420560554,0.8585187775898154,0.8848646848423747
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,bigram,minus_bias_only,200,200,0.01524113985472752,4.9495567545568545e-05,0.0,0.0,0.0,0.0,0.445,0.785,1.0,4.9495567545568545e-05,0.00039576794029967915,0.0007910870126149218,0.0015803817698532869,0.003153620158080677,0.004915038276596277,0.006133002192604802
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,bigram,shuffled_program_bias,200,200,0.18322586297334773,0.07512639034690498,0.07,0.365,0.54,0.775,0.98,0.995,1.0,0.07512639034690498,0.1822825149401889,0.22996724627528423,0.2831478268880028,0.3422503645551791,0.3830598662569827,0.4041173851424793
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional_bigram,own_target,200,200,0.35123482025019426,0.14148723438051847,0.23,0.595,0.74,0.855,0.98,0.995,1.0,0.14148723438051847,0.4160253753759979,0.5466483785370911,0.6776614166504494,0.7956405420560554,0.8585187775898152,0.8848646848423743
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional_bigram,minus_bias_only,200,200,0.01524113985472752,4.9495567545568816e-05,0.0,0.0,0.0,0.0,0.445,0.785,1.0,4.9495567545568816e-05,0.0003957679402996812,0.0007910870126149261,0.0015803817698532953,0.0031536201580806937,0.004915038276596304,0.006133002192604835
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,positional_bigram,shuffled_program_bias,200,200,0.18322586297334773,0.07512639034690503,0.07,0.365,0.54,0.775,0.98,0.995,1.0,0.07512639034690503,0.18228251494018913,0.22996724627528445,0.28314782688800294,0.3422503645551792,0.38305986625698274,0.4041173851424793
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,full,own_target,200,200,0.3177197003494094,0.13537007102845178,0.185,0.54,0.69,0.86,0.96,0.995,1.0,0.13537007102845178,0.4104074871079489,0.5459694511196704,0.6807945066357093,0.8010272301445763,0.8652726062918091,0.8921034958916052
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,full,minus_bias_only,200,200,0.01578256192929213,0.00011129863792452458,0.0,0.0,0.0,0.11,0.35,0.81,1.0,0.00011129863792452458,0.0008890022829188753,0.0017748445621993678,0.003537111965567176,0.007024413507542316,0.010889312288432422,0.013537636076418185
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,full,shuffled_program_bias,200,200,0.19724860185258655,0.09535755761713872,0.09,0.345,0.5,0.75,0.975,0.995,1.0,0.09535755761713872,0.240029841391424,0.29393154074022637,0.34808734554311094,0.4054858005855682,0.44644944866018477,0.4682439092900874
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,train_frequency,task_blind,200,200,0.07518410567300605,0.023230476190476194,0.015,0.1275,0.312,0.65,0.8675,1.0,1.0,0.023230476190476194,0.16773864595650576,0.3004712403400752,0.49205271419594004,0.7069391248841798,0.8262803491206725,0.8749736050486825
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,train_antifrequency,task_blind,200,200,0.013813597036078255,0.0011901588505375442,0.0,0.0,0.0,0.0,0.30000000000000004,0.8242857142857142,1.0,0.0011901588505375442,0.009471090930378465,0.018828476031408647,0.03720838090782799,0.07267121904816198,0.11059722092639167,0.1357715385323209
Qwen/Qwen3-8B,0,composition,,dev_A,A,3,score,train_unseen_first,task_blind,200,200,0.014007561805081305,0.00909131167900183,0.0,0.0,0.0,0.0,0.3644634479444606,0.8105423057954704,1.0,0.00909131167900183,0.06987116099389462,0.133622115254359,0.24515113930864682,0.41774930146932987,0.5550696537730985,0.6262384492399538
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,raw,own_target,200,200,0.017200250679318563,0.001720817677504668,0.0,0.005,0.025,0.055,0.315,0.815,1.0,0.001720817677504668,0.013489243925302447,0.02637517631619579,0.05051365386086836,0.09326844126030298,0.1344067096731365,0.15956855817764842
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,unigram,own_target,200,200,0.01992368641269282,0.0014593356943983415,0.0,0.03,0.04,0.07,0.305,0.815,1.0,0.0014593356943983415,0.011343195777548647,0.021988885416377557,0.04151752396818097,0.07521846140312251,0.10725081819130348,0.12695634994483598
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,unigram,minus_bias_only,200,200,0.028378169876416778,0.006707506114606208,0.0,0.04,0.06,0.315,0.65,0.84,1.0,0.006707506114606208,0.0509648255098257,0.09645956979749007,0.17454532588413513,0.2948098316067254,0.39398014705839984,0.44818395307583836
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,unigram,shuffled_program_bias,200,200,0.01597043263807616,0.0008689633299386759,0.0,0.0,0.005,0.085,0.28,0.76,1.0,0.0008689633299386759,0.00684467630147897,0.013454566978697317,0.026027854189251017,0.048929383786163336,0.07175904165473114,0.08612354731739102
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional,own_target,200,200,0.019554945105931625,0.0014983614710702793,0.0,0.015,0.04,0.065,0.36,0.88,1.0,0.0014983614710702793,0.011748480317285809,0.022980255615610012,0.04405665240156896,0.08158799681804395,0.11811010655103656,0.1407456539180722
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional,minus_bias_only,200,200,0.040185254549445215,0.008016758926228084,0.0,0.1,0.255,0.395,0.485,0.905,1.0,0.008016758926228084,0.05964430154286268,0.1102942598690165,0.19110254786171102,0.2999921366349854,0.3769457356566745,0.41529421738537947
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional,shuffled_program_bias,200,200,0.023565162518926153,0.002240675791656081,0.0,0.03,0.075,0.125,0.285,0.76,1.0,0.002240675791656081,0.016241495430190905,0.02941770828588657,0.049914768097805796,0.07852420564855517,0.10153787412503577,0.11458941794325557
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,bigram,own_target,200,200,0.08618004912935903,0.017676577265760725,0.01,0.175,0.39,0.555,0.845,0.97,1.0,0.017676577265760725,0.12005706346160545,0.2095533018186455,0.34173373707203175,0.508089415592853,0.6187423775865244,0.6709952812783508
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,bigram,minus_bias_only,200,200,0.06733515096579612,0.0012043130649058223,0.0,0.155,0.295,0.725,1.0,1.0,1.0,0.0012043130649058223,0.009494409469570702,0.01867709172154967,0.03615921471567337,0.06792197497430746,0.09924730242178365,0.11866472294945002
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,bigram,shuffled_program_bias,200,200,0.05134303361991446,0.01772616314938313,0.015,0.055,0.08,0.165,0.39,0.76,1.0,0.01772616314938313,0.05249896019879381,0.0583176293329584,0.06290352167607072,0.06978629754326646,0.07642299300248419,0.08051313101406514
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional_bigram,own_target,200,200,0.08618004912935903,0.017676577265760714,0.01,0.175,0.39,0.555,0.845,0.97,1.0,0.017676577265760714,0.12005706346160527,0.20955330181864512,0.34173373707203103,0.5080894155928521,0.6187423775865234,0.6709952812783502
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional_bigram,minus_bias_only,200,200,0.06733515096579612,0.0012043130649058286,0.0,0.155,0.295,0.725,1.0,1.0,1.0,0.0012043130649058286,0.009494409469570753,0.018677091721549764,0.036159214715673536,0.06792197497430774,0.09924730242178398,0.1186647229494504
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,positional_bigram,shuffled_program_bias,200,200,0.05134303361991446,0.0177261631493831,0.015,0.055,0.08,0.165,0.39,0.76,1.0,0.0177261631493831,0.052498960198793805,0.05831762933295841,0.06290352167607074,0.06978629754326651,0.07642299300248424,0.08051313101406521
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,full,own_target,200,200,0.10276059525139164,0.021038903701779247,0.015,0.255,0.42,0.555,0.84,0.965,1.0,0.021038903701779247,0.14194420378914321,0.2426466062979928,0.38094853828221126,0.5431344854413684,0.6485618624775854,0.698873923475868
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,full,minus_bias_only,200,200,0.051568835458849716,0.00175670419696764,0.0,0.08,0.22,0.61,1.0,1.0,1.0,0.00175670419696764,0.013808173671487137,0.02707334464679575,0.05208401879507447,0.09671075982822197,0.13971195098572387,0.16588102948474068
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,full,shuffled_program_bias,200,200,0.06701022813561204,0.02021505625574451,0.045,0.055,0.08,0.165,0.425,0.77,1.0,0.02021505625574451,0.05408017522332151,0.06011494667410025,0.0668911113732407,0.0765638317330231,0.08479621043865643,0.08951406676013526
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,train_frequency,task_blind,200,200,0.009924886738241658,0.00038095238095238107,0.0,0.0,0.0,0.0,0.0,0.4565217391304347,1.0,0.00038095238095238107,0.003043558650075675,0.0060778540508949,0.012118767791925823,0.02409067105105702,0.03738572844563032,0.046511695822809625
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,train_antifrequency,task_blind,200,200,0.09601494013013269,0.02062461850020644,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.02062461850020644,0.15356529081616016,0.2835482830888684,0.4866969373350916,0.7365199658588253,0.8755719490071155,0.9260994155389659
Qwen/Qwen3-8B,0,composition,,dev_B,B,3,score,train_unseen_first,task_blind,200,200,0.09601494013013269,0.013322235759508442,0.021739130434782594,0.17391304347826084,0.3478260869565217,0.6956521739130433,1.0,1.0,1.0,0.013322235759508442,0.1017386189623677,0.19312649133636564,0.348955141016836,0.5761405915915921,0.738462417123654,0.812967261787282
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,raw,own_target,200,200,0.3343783123096694,0.13203544891841315,0.215,0.545,0.745,0.87,0.96,1.0,1.0,0.13203544891841315,0.42405761155034827,0.5676395295893335,0.7139372657856302,0.8375439722360014,0.8936060523954626,0.9140172285933437
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,unigram,own_target,200,200,0.2764208392075288,0.13115476515469082,0.175,0.405,0.64,0.83,0.96,0.985,1.0,0.13115476515469082,0.3759688228030786,0.49996644523728717,0.6375969759935355,0.7655246779719421,0.8314383630094685,0.8582950526822896
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,unigram,minus_bias_only,200,200,0.029104216588724016,0.008872461740192286,0.0,0.04,0.075,0.165,0.47,0.745,1.0,0.008872461740192286,0.06586062350844153,0.1219077380054728,0.21321965301818174,0.34513821635163305,0.44855925513971057,0.5035822053172163
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,unigram,shuffled_program_bias,200,200,0.250399772591953,0.12823648957770684,0.145,0.425,0.59,0.795,0.98,1.0,1.0,0.12823648957770684,0.3448070243025258,0.4409968046484788,0.5468752468336925,0.6563036243880078,0.7267002751556666,0.7608540138796598
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional,own_target,200,200,0.30289808047959177,0.13354158350345127,0.2,0.46,0.67,0.84,0.975,0.98,1.0,0.13354158350345127,0.3784126411204479,0.5042297207761703,0.6389177184224607,0.7568215525418774,0.8171108157289018,0.842856703617696
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional,minus_bias_only,200,200,0.0233936361740039,0.005411126151408683,0.0,0.0,0.04,0.22,0.56,0.835,1.0,0.005411126151408683,0.0413879803436391,0.07888294023235348,0.1444696759060463,0.24833661858005265,0.3363010004269462,0.38531437092205834
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional,shuffled_program_bias,200,200,0.23607964451283245,0.11340860829192578,0.14,0.38,0.56,0.765,0.97,1.0,1.0,0.11340860829192578,0.3145044790242996,0.4035252981694829,0.5029391369881911,0.6113776893898107,0.6818935229058909,0.7158340830618434
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,bigram,own_target,200,200,0.29721422251730706,0.10776294205006386,0.175,0.52,0.66,0.825,0.92,0.98,1.0,0.10776294205006386,0.35461697094321565,0.4824832532996686,0.6212696106745331,0.7528589659978961,0.8235397058756224,0.8529756682298426
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,bigram,minus_bias_only,200,200,0.014737904801796256,4.353954927523027e-05,0.0,0.0,0.0,0.0,0.41,0.78,1.0,4.353954927523027e-05,0.00034815946169504945,0.0006959606075587685,0.0013904904240303506,0.0027752773921004303,0.004326394139079974,0.005399370063841232
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,bigram,shuffled_program_bias,200,200,0.15808994238205465,0.043508195191539215,0.05,0.305,0.48,0.72,0.955,0.995,1.0,0.043508195191539215,0.14063092736908622,0.18617792068025793,0.23750179821567144,0.296641879122657,0.3384793753990054,0.3598523444227048
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional_bigram,own_target,200,200,0.29721422251730706,0.10776294205006401,0.175,0.52,0.66,0.825,0.92,0.98,1.0,0.10776294205006401,0.3546169709432161,0.4824832532996689,0.6212696106745332,0.7528589659978959,0.8235397058756223,0.8529756682298426
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional_bigram,minus_bias_only,200,200,0.014737904801796256,4.35395492752305e-05,0.0,0.0,0.0,0.0,0.41,0.78,1.0,4.35395492752305e-05,0.00034815946169505134,0.0006959606075587721,0.001390490424030358,0.0027752773921004455,0.004326394139079996,0.00539937006384126
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,positional_bigram,shuffled_program_bias,200,200,0.15808994238205465,0.04350819519153923,0.05,0.305,0.48,0.72,0.955,0.995,1.0,0.04350819519153923,0.14063092736908625,0.1861779206802579,0.23750179821567144,0.2966418791226569,0.33847937539900536,0.35985234442270475
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,full,own_target,200,200,0.26416959041921556,0.10984809242418972,0.135,0.47,0.635,0.8,0.925,0.975,1.0,0.10984809242418972,0.3478808282696149,0.47741526165449616,0.619858701478313,0.7538071184927206,0.8243983341915799,0.8535072686785958
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,full,minus_bias_only,200,200,0.015008326552558692,9.339461206524019e-05,0.0,0.0,0.0,0.1,0.235,0.83,1.0,9.339461206524019e-05,0.0007461067767729753,0.0014898202885626505,0.0029701121572670458,0.00590246466207192,0.009157096833883877,0.011390177658575458
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,full,shuffled_program_bias,200,200,0.1641865628880889,0.060346293962414616,0.05,0.305,0.475,0.69,0.96,0.995,1.0,0.060346293962414616,0.20250465456429365,0.25643887641029656,0.3084241803178224,0.3651448422265489,0.4056505532061347,0.42677635406603925
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,train_frequency,task_blind,200,200,0.07661139764621193,0.022584761904761903,0.015,0.1475,0.273,0.605,0.87125,1.0,1.0,0.022584761904761903,0.1632201000493237,0.2928084959791996,0.48125881257170655,0.6964288627361668,0.8187367236456996,0.8692977157523072
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,train_antifrequency,task_blind,200,200,0.014179615320010273,0.0011873236021688425,0.0,0.0,0.0,0.0,0.3766666666666667,0.8457142857142855,1.0,0.0011873236021688425,0.009447212271611634,0.018778073417212424,0.03709755052038183,0.07241363541682257,0.11014106533919668,0.13516137344557785
Qwen/Qwen3-8B,0,composition,,dev_C,C,3,score,train_unseen_first,task_blind,200,200,0.0139427801280884,0.008944282379610966,0.0,0.0,0.0,0.0,0.358549947234824,0.8043575934481997,1.0,0.008944282379610966,0.06872441286090299,0.13140809649694923,0.24108764878545877,0.4111741170609642,0.5472500862783856,0.6182362794937434
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,raw,own_target,200,200,0.0167542859216562,0.0015772441506959867,0.0,0.01,0.02,0.065,0.305,0.775,1.0,0.0015772441506959867,0.01229047719619736,0.023893942225993694,0.045367694324132034,0.08298911457519406,0.11922707955394304,0.14159268284766444
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,unigram,own_target,200,200,0.018893134041157444,0.0012344094829271483,0.0,0.015,0.025,0.065,0.3,0.79,1.0,0.001234409482927148,0.009582166700261959,0.018562276341860435,0.03507127390808692,0.06394824924341733,0.09214511095897034,0.10990742456519514
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,unigram,minus_bias_only,200,200,0.02976884927028043,0.006984973894190877,0.0,0.04,0.085,0.315,0.665,0.845,1.0,0.006984973894190877,0.05299600578032705,0.10013307289484186,0.18057005350736963,0.3030133582641071,0.40248998689571425,0.45632279141255366
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,unigram,shuffled_program_bias,200,200,0.015115861710550054,0.0006659443092094908,0.0,0.005,0.015,0.045,0.25,0.75,1.0,0.0006659443092094908,0.0052349458401884045,0.010269274042269717,0.01979965148621865,0.037066231767009857,0.05426998260353707,0.06514633175139467
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional,own_target,200,200,0.018906151723284595,0.0013862932290866652,0.0,0.01,0.025,0.075,0.33,0.865,1.0,0.0013862932290866652,0.010824736364175549,0.021086877842990695,0.04016885989764061,0.07384122401687869,0.10660130824166902,0.127042515176096
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional,minus_bias_only,200,200,0.04369999689100356,0.008835473429621927,0.0,0.115,0.285,0.39,0.49,0.88,1.0,0.008835473429621927,0.06526773017848195,0.11979063556312636,0.2048607026484352,0.3153334751670569,0.39051850410860595,0.4273087403192506
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional,shuffled_program_bias,200,200,0.018837015476582657,0.0013470068694983828,0.0,0.02,0.04,0.075,0.19,0.725,1.0,0.0013470068694983828,0.009641405322287968,0.017307976410003086,0.02921989894946539,0.04669322569482371,0.06207511362853845,0.071333679541361
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,bigram,own_target,200,200,0.06526802179094653,0.014106079644954955,0.0,0.115,0.31,0.51,0.86,0.985,1.0,0.014106079644954955,0.1018802347096575,0.1838296178117144,0.30902542488873586,0.4726763300843846,0.5867926544115667,0.6425396828406172
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,bigram,minus_bias_only,200,200,0.06604742957565538,0.0012039388576953148,0.0,0.14,0.325,0.745,1.0,1.0,1.0,0.0012039388576953148,0.009500475302152249,0.018709105558115426,0.03629775297355245,0.068460466611748,0.10046872000167903,0.12046828739009449
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,bigram,shuffled_program_bias,200,200,0.03776451202422356,0.009703195504599211,0.015,0.04,0.055,0.105,0.325,0.8,1.0,0.009703195504599211,0.024127911675700636,0.029746139215887094,0.03675758097116468,0.04560775099899199,0.052445497415098144,0.056149673527416406
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional_bigram,own_target,200,200,0.06526802179094653,0.014106079644954923,0.0,0.115,0.31,0.51,0.86,0.985,1.0,0.014106079644954923,0.10188023470965725,0.18382961781171395,0.30902542488873525,0.4726763300843838,0.5867926544115659,0.6425396828406167
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional_bigram,minus_bias_only,200,200,0.06604742957565538,0.0012039388576953198,0.0,0.14,0.325,0.745,1.0,1.0,1.0,0.0012039388576953198,0.009500475302152289,0.018709105558115505,0.03629775297355259,0.06846046661174823,0.10046872000167933,0.12046828739009482
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,positional_bigram,shuffled_program_bias,200,200,0.03776451202422356,0.0097031955045992,0.015,0.04,0.055,0.105,0.325,0.8,1.0,0.0097031955045992,0.02412791167570063,0.0297461392158871,0.0367575809711647,0.04560775099899202,0.05244549741509818,0.05614967352741645
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,full,own_target,200,200,0.10297209654104165,0.019366259900844215,0.03,0.215,0.375,0.54,0.88,0.99,1.0,0.019366259900844215,0.1318780608904962,0.22641576049753415,0.3574102840600545,0.5165654932883935,0.6253424844674057,0.6784820565297438
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,full,minus_bias_only,200,200,0.0536210874093815,0.0018689067108449337,0.0,0.07,0.22,0.655,1.0,1.0,1.0,0.0018689067108449337,0.014697610044444344,0.028833433963522448,0.05552877090194947,0.10329875153532735,0.14948367306216664,0.17765357411100538
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,full,shuffled_program_bias,200,200,0.036686672736326226,0.010737747055981597,0.015,0.03,0.055,0.115,0.365,0.795,1.0,0.010737747055981597,0.026491481958156326,0.03301516378118689,0.04116133531098248,0.05126302399569371,0.058687142610407673,0.06259201573011777
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,train_frequency,task_blind,200,200,0.009928731380612718,0.00038285714285714296,0.0,0.0,0.0,0.0,0.0,0.45778985507246367,1.0,0.00038285714285714296,0.0030587359011821046,0.00610807009760975,0.012178649986015855,0.024208266866993178,0.03756573591336095,0.046733520136476
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,train_antifrequency,task_blind,200,200,0.09629412926192338,0.020727741592707474,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.020727741592707474,0.1542278953319737,0.2845821770612862,0.4879646202091368,0.7374999728884662,0.8761200363293937,0.9264430848377105
Qwen/Qwen3-8B,0,composition,,dev_D,D,3,score,train_unseen_first,task_blind,200,200,0.09629412926192338,0.013388846938305984,0.021847826086956505,0.17464734299516904,0.3489855072463767,0.696734299516908,1.0,1.0,1.0,0.013388846938305984,0.10220143852151051,0.19391511682023427,0.35010339700845594,0.5773720255474154,0.739434274644957,0.8137314603659405
Qwen/Qwen3-8B,1,atomic_control,,dev_A,A,3,score,raw,own_target,200,200,0.14411020402370853,0.059522636921163954,0.07,0.25,0.36,0.495,0.74,0.91,1.0,0.059522636921163954,0.14661534340967303,0.17410826852010647,0.20222861946050638,0.2316749952093801,0.2517912601701615,0.26225232228672013
Qwen/Qwen3-8B,1,atomic_control,,dev_A,A,3,score,unigram,own_target,200,200,0.1334720561974415,0.04097171535070225,0.06,0.19,0.34,0.64,0.79,0.905,1.0,0.04097171535070225,0.13012832668050564,0.1612203237144035,0.19341862227523904,0.22964137765290274,0.2556945757549145,0.2694730550930423
Qwen/Qwen3-8B,1,atomic_control,,dev_A,A,3,score,unigram,minus_bias_only,200,200,0.050901046782934466,0.014851858617975125,0.02,0.06,0.13,0.255,0.455,0.715,1.0,0.014851858617975125,0.02996819676760308,0.03687257295714883,0.04654582148483774,0.05995589502527809,0.0711288306416499,0.07738593974423219
Qwen/Qwen3-8B,1,atomic_control,,dev_A,A,3,score,unigram,shuffled_program_bias,200,200,0.14007641097841791,0.06517064721479768,0.07,0.195,0.29,0.535,0.785,0.925,1.0,0.06517064721479768,0.11827805762140624,0.13046540352065217,0.13996223852781908,0.14713009756328582,0.15115097643127254,0.1531638602181422
Qwen/Qwen3-8B,1,atomic_control,,dev_A,A,3,score,positional,own_target,200,200,0.14118713375542918,0.04301357831758817,0.045,0.285,0.44,0.64,0.83,0.945,1.0,0.04301357831758817,0.16764307615901175,0.23105370465077615,0.3002720865972956,0.37245823967315134,0.41923934996455514,0.4425624669468246
