split,seed,task_id,atomic_rank,composition_rank,hit32_delta,correct_mass_delta
capacity_d3_heldout,0,658008090c06a17556f5,111,69,0,7.618526634761079e-05
capacity_d3_heldout,0,6619074de47b0d1e379e,46,7,1,0.07549533531346472
capacity_d3_heldout,0,666c7e304b1e46272518,64,3,1,0.08275058019801715
capacity_d3_heldout,0,66ad0cb9c10c6943cd7c,54,6,1,0.0605529481565105
capacity_d3_heldout,0,6840db09dec00244c33b,62,3,1,0.04189048220847531
capacity_d3_heldout,0,69c094c70399535b4246,19,17,0,0.021540444794534545
capacity_d3_heldout,0,6a5115e4ec3759aa4234,2,15,0,-0.19487246936007505
capacity_d3_heldout,0,6b10fef5335924e09910,118,27,1,0.010671289305423265
capacity_d3_heldout,0,6b45d39238e567e454d1,79,43,0,0.00381083548916878
capacity_d3_heldout,0,6b8321193b249d049480,37,47,0,0.004474729904166378
capacity_d3_heldout,0,6bb6507fd4ee898e272c,15,10,0,0.04779516110876386
capacity_d3_heldout,0,6bfbfd86b4d1733fb11f,32,1,0,0.3095195758699378
capacity_d3_heldout,0,6c16e0a892f2639d1214,43,19,1,0.03265199658808818
capacity_d3_heldout,0,6d2447248cca59c3092a,63,29,1,0.012203251548589443
capacity_d3_heldout,0,6e217728cc3ed34ca970,33,1,1,0.09959032111351195
capacity_d3_heldout,0,6f39e3bdd0a563afa36e,34,7,1,0.07723353031447959
capacity_d3_heldout,0,6fd54265e3a802d5806e,4,5,0,-0.03916078905937695
capacity_d3_heldout,0,7087014e8a8ad683220f,56,2,1,0.18374892020437764
capacity_d3_heldout,0,70b5823cb342d5317aa3,7,56,-1,0.0007038108164215226
capacity_d3_heldout,0,7256438e3c7627d6f71b,24,7,0,0.07549209521686737
capacity_d3_heldout,0,72e64789a05ac693af2d,65,4,1,0.06544491253109028
capacity_d3_heldout,0,72ec69ce8ec4f7b511f8,62,5,1,0.13892372443487852
capacity_d3_heldout,0,733e8dce869a91ea039d,19,10,0,0.03764483802548494
capacity_d3_heldout,0,73493115445ae752aa4a,29,12,0,0.015104779157759086
capacity_d3_heldout,0,74c9b209f20db657cd98,60,2,1,0.10465621065317947
capacity_d3_heldout,0,79f6352def343025b79e,3,19,0,-0.10281254446606906
capacity_d3_heldout,0,7a2e2aff6e811040a4d7,18,6,0,0.04515656430688855
capacity_d3_heldout,0,7a402650e378bbe5eb17,68,1,1,0.22239433821096932
capacity_d3_heldout,0,7ac172609b3777fc1cd3,4,4,0,0.07967286701651648
capacity_d3_heldout,0,7fccd9fd2e133307cec4,58,9,1,0.0367901791809161
capacity_d3_heldout,0,8042e0cd50c922be460d,2,10,0,-0.1431549974082568
capacity_d3_heldout,0,80e172c77cd0c0ba2d3e,117,2,1,0.06073194701434253
capacity_d3_heldout,0,814cc78e03aeea7ac2cf,4,2,0,0.079607557609011
capacity_d3_heldout,0,8370a2bdce1f063abf4e,123,26,1,0.004879637265794961
capacity_d3_heldout,0,8383bb5e14bf8296911d,56,16,1,0.02081292919069785
capacity_d3_heldout,0,8501e0551aebe3c155a1,26,6,0,0.09699910093334112
capacity_d3_heldout,0,85a727479f12a88f6795,17,4,0,0.10968262721760128
capacity_d3_heldout,0,87128f7bdce3334f51b7,68,4,1,0.06657238877210468
capacity_d3_heldout,0,8917c336c63f93dca1db,58,8,1,0.03606100000496937
capacity_d3_heldout,0,8936c44145aeaed7f154,33,4,1,0.13070179062154838
capacity_d3_heldout,0,89a01474cf057c15ccba,37,5,1,0.11559839955941745
capacity_d3_heldout,0,89f81cbc1c80f798a592,16,1,0,0.18400791307079745
capacity_d3_heldout,0,8a9569cb70ec5ff40c0f,3,63,-1,-0.08940690467219727
capacity_d3_heldout,0,8bdb54e5a422164748fe,92,17,1,0.0193127641344445
capacity_d3_heldout,0,8cca24f544872146315c,66,1,1,0.5606127359826337
capacity_d3_heldout,0,8d369e4090508ea0b615,11,11,0,0.01192289710656463
capacity_d3_heldout,0,8df8eda182075405ec10,27,2,0,0.16417652843707478
capacity_d3_heldout,0,8e9ab75ba178f9e0ced6,59,15,1,0.005941388245121428
capacity_d3_heldout,0,8f5660764b694d014851,73,26,1,0.007750491829681582
capacity_d3_heldout,0,8f73ac7171c0f2f72e36,97,7,1,0.048224096364417
capacity_d3_heldout,0,914808c4c5c5cf3a631d,21,4,0,0.11676548509680545
capacity_d3_heldout,0,91ddad534644ccf2f1d6,33,7,1,0.0676765214850267
capacity_d3_heldout,0,9275b9a7f3c3a8f17837,11,15,0,0.03401817207545072
capacity_d3_heldout,0,9400975871a56d3df68e,19,7,0,0.03994355120467895
capacity_d3_heldout,0,940655c4bcaa6b2b8fdc,60,4,1,0.06726558887251721
capacity_d3_heldout,0,9461b02f932a0b223545,73,17,1,0.015502903726614801
capacity_d3_heldout,0,95c31e0644663cb2dd42,77,9,1,0.03752437843764416
capacity_d3_heldout,0,96220701780115859cfa,103,18,1,0.015148810942507883
capacity_d3_heldout,0,96b8f77476aa54ad61c4,48,3,1,0.10191482179800351
capacity_d3_heldout,0,990aeb3e668fd0a26fba,14,28,0,0.0025404860395324656
capacity_d3_heldout,0,9941d39f804b9c70cce0,54,27,1,0.007721543430327768
capacity_d3_heldout,0,9b13b1c476bea7543391,8,1,0,0.17601403937406296
capacity_d3_heldout,0,9b9ab1deab6fabadbd72,33,40,0,0.014908939845379648
capacity_d3_heldout,0,9bb2cd69ae899b91d8ad,24,27,0,0.00665946421302335
capacity_d3_heldout,0,9bc1a0234cad989d2655,67,3,1,0.048257345708498135
capacity_d3_heldout,0,9bff57a33a1d87a99e82,38,1,1,0.31984028930614444
capacity_d3_heldout,0,9c36982a3e4e80ef5d64,98,22,1,0.013662743339711016
capacity_d3_heldout,0,9c45bb014fcbdb734427,19,1,0,0.6896990329141464
capacity_d3_heldout,0,9cbf5781e4971145b7ff,100,27,1,0.009537989879223644
capacity_d3_heldout,0,9cf8bd5d165392bf9512,12,1,0,0.1938217052659448
capacity_d3_heldout,0,9ea0307ef6a3359baf7e,20,10,0,0.06400768410419085
capacity_d3_heldout,0,9ed2288931decad0cd98,44,20,1,0.019012907706012546
capacity_d3_heldout,0,9ee18f62005698e1f6ff,56,1,1,0.13337196686843694
capacity_d3_heldout,0,9efba0330c0972041fe3,68,2,1,0.1620986246507815
capacity_d3_heldout,0,9f09db43d6b14042ff28,102,26,1,0.010404850871873421
capacity_d3_heldout,0,9f2ee46633c6d011f605,51,3,1,0.07049856255793509
capacity_d3_heldout,0,a0272923a8afdbed837a,55,8,1,0.027512992442179668
capacity_d3_heldout,0,a1592501d563dd1d1afe,41,12,1,0.018854149331392983
capacity_d3_heldout,0,a2937e03f7ae5c7bf479,32,22,0,0.010604276338765073
capacity_d3_heldout,0,a3e289088d11cc113df7,55,5,1,0.04701710414168424
capacity_d3_heldout,0,a424f6ad14fe75780931,106,2,1,0.15557149863245734
capacity_d3_heldout,0,a4cc27c6cf0d4e332ae6,50,1,1,0.24681338125209062
capacity_d3_heldout,0,a695c109f2789dd29391,15,31,0,0.0023889879672117035
capacity_d3_heldout,0,a69dc23d27ac495df9b4,32,1,0,0.15427744988000486
capacity_d3_heldout,0,a77d2090075c8bbd5f6c,78,11,1,0.030931278791073595
capacity_d3_heldout,0,aac58e15c70d981d40b2,33,1,1,0.17850530147718108
capacity_d3_heldout,0,ab5dd6078d27ff19f4d0,31,1,0,0.20081453129059593
capacity_d3_heldout,0,abd8f9de103af3efe437,88,15,1,0.02201457500797585
capacity_d3_heldout,0,ac46f7314d215cd8107e,59,2,1,0.12310589302064633
capacity_d3_heldout,0,ac6af709b8901d364133,28,23,0,0.0261155026026189
capacity_d3_heldout,0,ad93c7cd120cdbe8436f,55,17,1,0.015461489657346303
capacity_d3_heldout,0,afc24fc6e5eef4876f7f,8,3,0,0.1176241811766916
capacity_d3_heldout,0,b0233fac459287a56433,8,24,0,0.014662361852039164
capacity_d3_heldout,0,b074e89f0e0529bb237f,25,14,0,0.020349704141210033
capacity_d3_heldout,0,b0820476678e8063028a,45,1,1,0.15631869567867146
capacity_d3_heldout,0,b092b4b94eccbd67e4f0,22,3,0,0.08301079829490231
capacity_d3_heldout,0,b1a7ec93a9211175a706,10,3,0,0.1045349337282118
capacity_d3_heldout,0,b5128a5190811af87df0,70,23,1,0.030682336897001797
capacity_d3_heldout,0,b62d0ce4aa1d22aea6ce,61,19,1,0.03076399225908667
capacity_d3_heldout,0,b64e5a10c77c5f39000e,52,15,1,0.03755891396737809
capacity_d3_heldout,0,b6d36ea0c5b307d865af,113,12,1,0.035322533230002194
capacity_d3_heldout,0,b802a3a9ae5f6d5e92a0,57,7,1,0.04135342324458495
capacity_d3_heldout,0,b88c9a476c2f1d69b94d,33,1,1,0.19770609913866374
capacity_d3_heldout,0,ba2363be7e0c3d6233df,9,34,-1,0.0025961028320044526
capacity_d3_heldout,0,ba396fd3e3c22b2e96fd,27,3,0,0.14628138924722864
capacity_d3_heldout,0,bacf4bf8ce3cd7672a0d,20,8,0,0.03961915574605721
capacity_d3_heldout,0,bcd8550b04e3fa71f48c,72,9,1,0.0494011506703397
capacity_d3_heldout,0,bd4c84d539c0ecb919c9,6,30,0,0.0021458327742189306
capacity_d3_heldout,0,bdd1b1d36e1079065772,90,33,0,0.0026751422183148976
capacity_d3_heldout,0,bdee5652d59daa79aeed,90,1,1,0.4733945175527072
capacity_d3_heldout,0,be1b5c3f29d96f621509,124,12,1,0.019214826161836337
capacity_d3_heldout,0,bf19927af16a3474541c,50,4,1,0.056137083293795374
capacity_d3_heldout,0,c14e063441f2c3e8ca41,58,11,1,0.03005576143042466
capacity_d3_heldout,0,c248209b3b45f976893b,6,5,0,0.0733028678646141
capacity_d3_heldout,0,c24cd6d1b77973ce6a14,55,1,1,0.1472085648393122
capacity_d3_heldout,0,c26ce8947298e0be71e5,19,27,0,0.006662955047202375
capacity_d3_heldout,0,c29b114a7d489dd0cf2d,7,15,0,0.005648037650106196
capacity_d3_heldout,0,c2ced359d5af3429a6b1,6,7,0,-0.009274548283864585
capacity_d3_heldout,0,c2eb7b179826c0f7e58e,29,35,-1,0.0085447567254856
capacity_d3_heldout,0,c5045b53525a31dd509d,26,6,0,0.04889637331500173
capacity_d3_heldout,0,c579877f2d9e92e9c011,113,9,1,0.046871744146419855
capacity_d3_heldout,0,c606db0b7ee25e2b6138,38,13,1,0.05471636511066341
capacity_d3_heldout,0,c622a3599f225f864504,24,2,0,0.1746011469108833
capacity_d3_heldout,0,c77d5520f119c884d514,40,9,1,0.0420334700740797
capacity_d3_heldout,0,c89c70003dd139c72c72,15,7,0,0.021388964903622687
capacity_d3_heldout,0,c89dbdcc33591b5d2980,64,1,1,0.3625458665290228
capacity_d3_heldout,0,c967ee3bcf803cb7a789,60,1,1,0.22844579360121903
capacity_d3_heldout,0,ca80f1ea2363a7c59416,123,18,1,0.019925106864098596
capacity_d3_heldout,0,cca5f52242c411a7ed17,124,63,0,0.0007848906025335079
capacity_d3_heldout,0,ced15e348ddf7770bfea,37,13,1,0.05311902878065378
capacity_d3_heldout,0,cf4073aa4b3faa1060a3,54,11,1,0.026464819883454192
capacity_d3_heldout,0,cfd37e0ec52cd06167c5,42,6,1,0.05499783254055545
capacity_d3_heldout,0,d0258281e100b3c6614c,9,5,0,0.11333192693293465
capacity_d3_heldout,0,d090cf4edf93ceca0f16,27,1,0,0.35477147215623234
capacity_d3_heldout,0,d0b0b5393c5b2aa30bbd,97,15,1,0.01554363632256812
capacity_d3_heldout,0,d1d4aef125b0dfec3ed6,48,8,1,0.0369554169761902
capacity_d3_heldout,0,d3531fe0a97d79eeb430,19,7,0,0.03235433547757061
capacity_d3_heldout,0,d3a19cef5d7dcb5de9b1,48,25,1,0.0173539427507592
capacity_d3_heldout,0,d3bf976fdbd6b5442c32,33,14,1,0.01581244081579729
capacity_d3_heldout,0,d3d5973fd96bf4634699,70,10,1,0.035040481892877805
capacity_d3_heldout,0,d4c0245f3f27c378cdca,8,47,-1,-0.008566365119809977
capacity_d3_heldout,0,d50d31ee8d7dc1af7774,3,4,0,0.0021247486264518445
capacity_d3_heldout,0,d71a455b0c33916ed145,15,3,0,0.07271987162429087
capacity_d3_heldout,0,d787b03142a3cad8e1c7,1,51,-1,-0.46551550704871975
capacity_d3_heldout,0,d7abf49a800133e76112,14,4,0,0.05021886565203105
capacity_d3_heldout,0,da8182b3443259550da3,14,1,0,0.0954951434770544
capacity_d3_heldout,0,db64d1ee58f73171e63e,84,7,1,0.03463134005766062
capacity_d3_heldout,0,db66b18e3297096f85f2,1,32,0,-0.5573936552435114
capacity_d3_heldout,0,db781724d4c6df4be9fc,17,3,0,0.0880123818712018
capacity_d3_heldout,0,db8392a59ddb256371d5,56,13,1,0.013548050809330484
capacity_d3_heldout,0,ddedfe232cd173f06453,65,1,1,0.08649497229108669
capacity_d3_heldout,0,e24aea4a471ddcaa203f,48,43,0,0.005084922868136273
capacity_d3_heldout,0,e2c8959c5957f03e604c,26,4,0,0.0882700310293265
capacity_d3_heldout,0,e2fee07c0365fb21c040,82,7,1,0.04837274636960723
capacity_d3_heldout,0,e4ba686e0287fdfad198,54,9,1,0.08387600958807595
capacity_d3_heldout,0,e6896a100f1f27e5c125,23,1,0,0.2388926846317054
capacity_d3_heldout,0,e7f07f7e48172197dca5,59,12,1,0.024613672215226628
capacity_d3_heldout,0,e88c20d59d91778b8878,109,63,0,9.46012443749152e-05
capacity_d3_heldout,0,eb7a4535e270b09e83d3,73,10,1,0.02579210504941481
capacity_d3_heldout,0,edd4079dfc0e8373ddef,20,17,0,0.01193937346517603
capacity_d3_heldout,0,eddf1eae2f08cd99ac2a,32,1,0,0.08057337850822624
capacity_d3_heldout,0,ee1743c242b417f6d80b,96,3,1,0.07593812858050715
capacity_d3_heldout,0,eea3320112a43be83835,106,2,1,0.07853589132821603
capacity_d3_heldout,0,ef0fa301e29b8b1d3d72,26,28,0,0.008470415015853345
capacity_d3_heldout,0,ef5c425d440bd829af51,6,21,0,-0.005319199027965616
capacity_d3_heldout,0,f095fc7bab849bc463cd,32,1,0,0.23634160802821225
capacity_d3_heldout,0,f44a5fd8b030810ea032,68,17,1,0.012093236574198573
capacity_d3_heldout,0,f6919a4d690deb28d32c,70,2,1,0.180139417181744
capacity_d3_heldout,0,f6d0cd976270bf12278d,16,5,0,0.10953856822055819
capacity_d3_heldout,0,f803470a203bd27d97a5,78,85,0,9.676933940677202e-05
capacity_d3_heldout,0,f9b6fa6968da2edce8ae,8,30,0,-0.012497245689019137
capacity_d3_heldout,0,fa94606fd8b8ea3f642f,82,1,1,0.40335001264367615
capacity_d3_heldout,0,fab6d8a5de8f4c9f0486,20,11,0,0.008231454343907893
capacity_d3_heldout,0,fac7056b7217f49b900b,60,8,1,0.0773121018531338
capacity_d3_heldout,0,faecdfa3eb1e8a6c142f,56,11,1,0.07383760961515355
capacity_d3_heldout,0,fbf1f7404dce4d7b3d75,87,19,1,0.012717119055509731
capacity_d3_heldout,0,fc31917f3245bca52a74,81,1,1,0.2116539623407897
capacity_d3_heldout,0,fc4c6fa6b1e00f523e72,124,58,0,0.0003622991748044821
capacity_d3_heldout,0,ffaedd64bcc453672b26,1,33,-1,-0.48599895492544043
capacity_d3_heldout,1,0005f5d344757743ddb2,35,31,1,0.003933924739012628
capacity_d3_heldout,1,00120d022f88a8ad066f,44,5,1,0.037059215392999084
capacity_d3_heldout,1,001dd677301c0cdae1ba,57,7,1,0.034658176264062035
capacity_d3_heldout,1,013496133e120e44ebfd,113,3,1,0.11955162678073783
capacity_d3_heldout,1,01fe6a5d452d1de829f1,96,7,1,0.038319093507206
capacity_d3_heldout,1,036621b70cd15261c5df,14,4,0,0.1111860078295483
capacity_d3_heldout,1,04919e84ff58e6ef82b1,77,2,1,0.22223509453458618
capacity_d3_heldout,1,04cce5a98915dab3237a,26,20,0,0.03799825957297231
capacity_d3_heldout,1,04e975ba9407ab5eb3f3,79,7,1,0.055781342565444765
capacity_d3_heldout,1,079e23170af0e90271ed,71,6,1,0.05402517655891425
capacity_d3_heldout,1,07e28c5fef6186cf9858,40,21,1,0.030621414118349156
capacity_d3_heldout,1,086d394352312eace173,35,19,1,0.026652024089794793
capacity_d3_heldout,1,0b0c14079281a518b9d5,21,4,0,0.06796086905208387
capacity_d3_heldout,1,0e5a66d0a2d23255cf85,51,1,1,0.2135983007131564
capacity_d3_heldout,1,0e9634ba6770434ce456,45,23,1,0.007311597573005814
capacity_d3_heldout,1,0ed31b5c499da494bc43,50,30,1,0.011731748066861145
capacity_d3_heldout,1,0f71a9c1ccbb0056e986,57,1,1,0.17031868356149926
capacity_d3_heldout,1,0fdacc7a033261067bb6,120,2,1,0.10784680624578422
capacity_d3_heldout,1,118df9c53a2c5513d3f0,41,31,1,0.007816118867631955
capacity_d3_heldout,1,13700e23fbe9dd961164,77,17,1,0.00882448450114672
capacity_d3_heldout,1,14617deae8d426dde3a7,98,14,1,0.020061908300893407
capacity_d3_heldout,1,14c5aa7e41169961c0c6,42,2,1,0.20621504567727844
capacity_d3_heldout,1,150d66f2818fa5508935,117,2,1,0.39191694342484473
capacity_d3_heldout,1,15994bd001b12bf7cd4f,76,4,1,0.07322075362375895
capacity_d3_heldout,1,161b73d7ccd324c1766b,58,12,1,0.05995433617593728
capacity_d3_heldout,1,16f5cc1fab0fecb351a5,10,3,0,0.04707686714920375
capacity_d3_heldout,1,170970b5d2710225f78a,67,3,1,0.07139431089395515
capacity_d3_heldout,1,171ce990fb848dad132e,47,2,1,0.18421678975317604
capacity_d3_heldout,1,173379ddda423e976ee9,31,4,0,0.07545803337637012
capacity_d3_heldout,1,1786517381110094ae22,39,2,1,0.12574655340402782
capacity_d3_heldout,1,17a8a88862b7d28fcf59,88,1,1,0.17889995471347844
capacity_d3_heldout,1,194b7e1fd063ef77fa8e,63,1,1,0.5999188413134012
capacity_d3_heldout,1,19d63e18a6d529b2b3c1,95,3,1,0.06870865982558502
capacity_d3_heldout,1,1c19c096fd4d764cc048,102,2,1,0.11248012815028077
capacity_d3_heldout,1,1c2481661095a948db8a,88,13,1,0.031317192278532725
capacity_d3_heldout,1,1c761fb969bb759880ec,65,2,1,0.11943976638215369
capacity_d3_heldout,1,1d8ab711dac4f9fabd36,44,12,1,0.03306015350462778
capacity_d3_heldout,1,1e23f34e925d04d562f0,7,30,0,-0.009017441426674256
capacity_d3_heldout,1,22e83040f0ec2e75e3f5,38,23,1,0.020671232326318255
capacity_d3_heldout,1,2403290bfa19bf62d35e,101,35,0,0.0032664995251346753
capacity_d3_heldout,1,24642ae59ad51783f13e,27,1,0,0.054547750117673405
capacity_d3_heldout,1,248bece507fe16ce12bf,24,17,0,0.020172160588342432
capacity_d3_heldout,1,2528f88fc41d01f5a0ca,31,18,0,0.039164835089664375
capacity_d3_heldout,1,263b8d24e8108ed6dff0,99,1,1,0.13522083999949586
capacity_d3_heldout,1,26679f8ea9ca2f04b2b3,91,6,1,0.08249088222385012
capacity_d3_heldout,1,266a9e73e2967b9142d8,18,28,0,0.005626299116446672
capacity_d3_heldout,1,279e3dce9668a339cad3,21,8,0,0.034039161457277374
capacity_d3_heldout,1,27f701b2b88baf0ad204,40,4,1,0.1220571203522164
capacity_d3_heldout,1,29354187fc4ecbce8d1c,107,3,1,0.07215115207241883
capacity_d3_heldout,1,29f9f88a5a85144787bb,37,3,1,0.07818120117870857
capacity_d3_heldout,1,2a8db2cca93ac36fc88a,87,5,1,0.06546630645102418
capacity_d3_heldout,1,2ac64e109ea0ca03cebb,13,7,0,0.03565132594335489
capacity_d3_heldout,1,2c2571936a7047971d24,71,3,1,0.13193565981359887
capacity_d3_heldout,1,2c3f7b8c3e0f11536700,24,23,0,0.011359756653155835
capacity_d3_heldout,1,2f1502fee460b55c795f,44,27,1,0.011570579065103928
capacity_d3_heldout,1,306a3034c61d426cb6e2,15,1,0,0.16894381391380786
capacity_d3_heldout,1,326360071399f4f69cc3,54,19,1,0.021404133377975254
capacity_d3_heldout,1,331d1421c2289eeb41aa,14,5,0,0.09542909420628824
capacity_d3_heldout,1,33465ea17a89955651e8,5,7,0,0.054683083350028666
capacity_d3_heldout,1,348dd57f40ce493a6f81,65,16,1,0.023990847686092477
capacity_d3_heldout,1,34b3b20583d86e786b29,83,20,1,0.0247162793227457
capacity_d3_heldout,1,3527970e16a3175f4604,72,1,1,0.3093538286302933
capacity_d3_heldout,1,370f4e4a98f5e29f67b5,74,14,1,0.02842164808631197
capacity_d3_heldout,1,375a8411425aabcda04d,74,1,1,0.1554485426323654
capacity_d3_heldout,1,3a2b80ab2c82f6e1af1d,6,1,0,0.06491703860845306
capacity_d3_heldout,1,3a3133ecd0f6574942af,65,16,1,0.022761686011322235
capacity_d3_heldout,1,3a334419ea455f7f4c9d,1,17,0,-0.8071568191971361
capacity_d3_heldout,1,3bd81bfbe41e5d04d08b,22,6,0,0.06692415430026315
capacity_d3_heldout,1,3d0ccc94dbfcdaf98cf0,50,16,1,0.020938077897695972
capacity_d3_heldout,1,3d1cedf3226ae9e3f3e5,6,1,0,0.5674297012954098
capacity_d3_heldout,1,3d9553f86c838927dbb8,32,16,0,0.048015533084373924
capacity_d3_heldout,1,3f13c60ee6ddb63e35b7,60,29,1,0.010744725291355773
capacity_d3_heldout,1,3f154c8892b9887edf20,89,17,1,0.01809060012658868
capacity_d3_heldout,1,41a568d09c4dbd67bed6,59,1,1,0.29234197017691876
capacity_d3_heldout,1,41ad611963ea4d8e12ed,17,6,0,0.0549614305268082
capacity_d3_heldout,1,41fa0c5f18e14bafe4a9,6,6,0,0.07330056971306287
capacity_d3_heldout,1,42f43de11d9c07a26d5d,78,2,1,0.0842924482413651
capacity_d3_heldout,1,436b7fb11566461bc758,57,27,1,0.02371295466597839
capacity_d3_heldout,1,440c426c504eef77bf48,87,13,1,0.03131935805550621
capacity_d3_heldout,1,4439dd22d25d57b94b7b,22,2,0,0.09636679880558051
capacity_d3_heldout,1,46b67db89186e945b74f,119,3,1,0.14020574669409547
capacity_d3_heldout,1,47d90814c21d40bfd74c,33,27,1,0.010037726572115614
capacity_d3_heldout,1,484c8a07230086ebe710,82,7,1,0.03130558522712149
capacity_d3_heldout,1,4996550325df9f16b5c7,53,9,1,0.040896271355305235
capacity_d3_heldout,1,4ac9befd2cb4a571160d,81,7,1,0.046329992562223164
capacity_d3_heldout,1,4b6105679ae7335a5c3b,105,1,1,0.18440933841924106
capacity_d3_heldout,1,4dba03ae870a6696945c,48,5,1,0.04550056509551835
capacity_d3_heldout,1,4e273d0fa7960b101197,6,20,0,-0.019730390704704316
capacity_d3_heldout,1,4e2cc48c5bf1cd3078b6,68,1,1,0.23793304981094196
capacity_d3_heldout,1,4f3203f2945d64f8a8e4,3,10,0,-0.010723413391828966
capacity_d3_heldout,1,4fbc15d348b539ee1c4b,59,9,1,0.034616412176489725
capacity_d3_heldout,1,52d9a7f046b0e967752f,85,17,1,0.027514979508381075
capacity_d3_heldout,1,52e2a210ad9b5b4a41db,21,5,0,0.08737145916409825
capacity_d3_heldout,1,532c3ce31de74fb121f5,78,1,1,0.1602685588120214
capacity_d3_heldout,1,532cb0a3b8645d2818cd,46,1,1,0.13406190653446803
capacity_d3_heldout,1,53843a95fe2b2b8e78d9,26,3,0,0.08005733716867965
capacity_d3_heldout,1,53f638f1e50a6c4c048d,27,5,0,0.10435363617245871
capacity_d3_heldout,1,5433b93c6a7838b8bff8,65,28,1,0.006726233427653306
capacity_d3_heldout,1,544bdd07a387d3fc64b3,27,28,0,0.013511698168170265
capacity_d3_heldout,1,548da193e04005348153,47,18,1,0.052502664321609514
capacity_d3_heldout,1,54d70b46f2c19e7f4677,75,14,1,0.027175903001354123
capacity_d3_heldout,1,55c86fadb94bcc13df0b,16,16,0,0.01994883130931266
capacity_d3_heldout,1,55f282e0c951b49786d6,16,2,0,0.16162352304003486
capacity_d3_heldout,1,5749d9870cd931f13a9d,20,8,0,0.015390975114982271
capacity_d3_heldout,1,5b4529cd0e0b12a5b0f0,14,5,0,0.10017218266742353
capacity_d3_heldout,1,5d2aebf12ded68b9f5cd,35,2,1,0.158777357688979
capacity_d3_heldout,1,5db428a932eb76f6718d,81,11,1,0.01242782831071926
capacity_d3_heldout,1,5dc14116dda6ddddda35,64,7,1,0.034142968219900774
capacity_d3_heldout,1,5e1b404274605b621f17,70,41,0,0.0037956484611128506
capacity_d3_heldout,1,5e6717eb4befb4e08548,123,12,1,0.031093294460848412
capacity_d3_heldout,1,5eac3f5fa18036dc67a9,13,1,0,0.4442251855807647
capacity_d3_heldout,1,5f98096b4c5db4b588f2,62,5,1,0.11205755609019302
capacity_d3_heldout,1,5fed30a6ccdffd64c2d2,11,1,0,0.11502031061135147
capacity_d3_heldout,1,5ff7b74f8e1981226a6f,65,1,1,0.18624503733682046
capacity_d3_heldout,1,618f5eb829ab8c56224c,52,3,1,0.09456003329083365
capacity_d3_heldout,1,62b5826556e830f9d18d,30,2,0,0.10436541755852913
capacity_d3_heldout,1,62b86eba497142bc5344,50,1,1,0.07953105404857157
capacity_d3_heldout,1,648c4086afb9b2f28438,57,1,1,0.10640140590202371
capacity_d3_heldout,1,651279abf794952829fa,53,12,1,0.030602528767443564
capacity_d3_heldout,1,653507af1f5ff5658fac,112,1,1,0.36711913701312726
capacity_d3_heldout,1,65461fefb08da31e78cb,77,58,0,0.00038086003397104197
capacity_d3_heldout,1,658008090c06a17556f5,99,7,1,0.058467545012073636
capacity_d3_heldout,1,6619074de47b0d1e379e,54,9,1,0.05861847202192632
capacity_d3_heldout,1,666c7e304b1e46272518,24,3,0,0.08557416827728798
capacity_d3_heldout,1,66ad0cb9c10c6943cd7c,49,11,1,0.07635796986043335
capacity_d3_heldout,1,6840db09dec00244c33b,118,1,1,0.6416442299184777
capacity_d3_heldout,1,69c094c70399535b4246,32,23,0,0.03902569926909033
capacity_d3_heldout,1,6a5115e4ec3759aa4234,24,2,0,0.05668076650539523
capacity_d3_heldout,1,6b10fef5335924e09910,122,7,1,0.036507042861440554
capacity_d3_heldout,1,6b45d39238e567e454d1,65,27,1,0.008932700957573604
capacity_d3_heldout,1,6b8321193b249d049480,27,4,0,0.04517193811558049
capacity_d3_heldout,1,6bb6507fd4ee898e272c,45,26,1,0.01466604682649381
capacity_d3_heldout,1,6bfbfd86b4d1733fb11f,65,1,1,0.1753428030761822
capacity_d3_heldout,1,6c16e0a892f2639d1214,47,14,1,0.03127745060641499
capacity_d3_heldout,1,6d2447248cca59c3092a,76,27,1,0.01121442551119952
capacity_d3_heldout,1,6e217728cc3ed34ca970,2,3,0,-0.13279766180816607
capacity_d3_heldout,1,6f39e3bdd0a563afa36e,50,8,1,0.06329044439404963
capacity_d3_heldout,1,6fd54265e3a802d5806e,5,9,0,0.03171589361797306
capacity_d3_heldout,1,7087014e8a8ad683220f,72,3,1,0.10343368691755028
capacity_d3_heldout,1,70b5823cb342d5317aa3,2,1,0,0.2898797563752013
capacity_d3_heldout,1,7256438e3c7627d6f71b,22,8,0,0.057466288393464536
capacity_d3_heldout,1,72e64789a05ac693af2d,69,15,1,0.03201883911663178
capacity_d3_heldout,1,72ec69ce8ec4f7b511f8,87,1,1,0.25279325031522765
capacity_d3_heldout,1,733e8dce869a91ea039d,12,5,0,0.09706437480357229
capacity_d3_heldout,1,73493115445ae752aa4a,36,1,1,0.09584066605791353
capacity_d3_heldout,1,74c9b209f20db657cd98,63,5,1,0.07461729178463056
capacity_d3_heldout,1,79f6352def343025b79e,6,15,0,0.0010391151301689938
capacity_d3_heldout,1,7a2e2aff6e811040a4d7,18,11,0,0.024418603067067852
capacity_d3_heldout,1,7a402650e378bbe5eb17,67,1,1,0.1709134272216261
capacity_d3_heldout,1,7ac172609b3777fc1cd3,3,7,0,-0.004006379353356827
