replicate,arm,task_id,task_fingerprint,best_rank,correct_programs,entropy_nats,effective_programs,correct_mass,correct_entropy_nats
2,atomic_control,s4c-becf91a05591dcf34ced380b,becf91a05591dcf34ced380b6938ae3490e53a1ea4e474f9b59d78e5a9767bea,105,1,1.5256106007548687,4.597950224224442,1.5802243303702302e-17,-0.0
2,atomic_control,s4c-bf3a0e5ef605eb3e08280c50,bf3a0e5ef605eb3e08280c50f13fc59a65ebec0349f231cc74f03d7fb47ac82b,105,1,0.24935867222479322,1.2832021995281788,2.2313789352639767e-15,-0.0
2,atomic_control,s4c-bf457b308354ec2777a78840,bf457b308354ec2777a788403e6406299370801b4ca9b75239618701b2d76081,9,1,1.1224258418393471,3.072298080034252,0.0024098513494029013,-0.0
2,atomic_control,s4c-bf468a16769071ed6f5771b1,bf468a16769071ed6f5771b1135474f85b12800db57f4dbcedbec5aa4baa1c5b,16,1,0.1376639636150804,1.147589853527988,8.686454980424486e-08,-0.0
2,atomic_control,s4c-bfd8511c05f7f32996a0b3ab,bfd8511c05f7f32996a0b3abbd42bcec6d7ca0dc7cae172fce7b97581a29e4af,91,3,0.9552245361478516,2.599254143914563,5.5985194446247485e-14,0.5819819491291054
2,atomic_control,s4c-c0ac03ec523669fd06b5e586,c0ac03ec523669fd06b5e58672388a1acad7242060d7204533361151622f52b1,34,3,1.300010253033427,3.6693342892334986,5.941294966332927e-07,0.783203170433407
2,atomic_control,s4c-c0b9adc4f0aa5fe88338f4fe,c0b9adc4f0aa5fe88338f4fe512a2efa8bed9c14a718771eb29acccdf809d594,24,3,1.006920305030578,2.7371584083823586,9.855577234392395e-07,0.22039012788351253
2,atomic_control,s4c-c11221eb4a2b15c35cd04d9e,c11221eb4a2b15c35cd04d9e85d8926fbf42662b43b350fd6ac25b47855eee2c,65,1,1.6910636435964168,5.425248167797744,1.389847326068053e-10,-0.0
2,atomic_control,s4c-c12ecb3a87c63c407c4f30c7,c12ecb3a87c63c407c4f30c73a6afd94100281bddc0922dc47d7525e9de54b24,112,1,0.8135010082803471,2.255791723612814,3.602117332232987e-16,-0.0
2,atomic_control,s4c-c1f33b98c1cb9aefa85823c4,c1f33b98c1cb9aefa85823c47b58eb5b83d9f9c6e8ffe948ea6538ecd9bbd5f5,74,3,0.8762755927098974,2.401937234283225,3.4416358607957857e-12,0.004120952391649628
2,atomic_control,s4c-c2519d746098a8efbe834f2a,c2519d746098a8efbe834f2a5f9e9e70c83d8b6003554958792fe66f2ff32f68,10,1,0.021129174962454825,1.0213539764782167,8.822019043396174e-07,-0.0
2,atomic_control,s4c-c27bb589d960b8936f921d15,c27bb589d960b8936f921d1566f631c954e6c82543bff79172dcdba8ca3c1402,21,3,1.097265422603623,2.9959621216576044,2.9667958660455252e-06,0.07776166178344737
2,atomic_control,s4c-c296595d0c29dec5532238e5,c296595d0c29dec5532238e5508e643c3c759415e99c6a27f42d4dcb701ca73d,60,3,0.5913072991723058,1.8063483101683016,6.92312755488527e-11,0.19939775219697975
2,atomic_control,s4c-c2cc2c14e1e469e25d04e1f7,c2cc2c14e1e469e25d04e1f72d1fa0c9e9dfe844d995268a4e6273f8871e87cd,1,1,0.23281508508602428,1.2621480677459134,0.9561225298691008,-0.0
2,atomic_control,s4c-c3897ff53620635841049cb9,c3897ff53620635841049cb91edde11bbb3ddde3189898065ef4e4a9ad32c5c4,38,1,0.3338347370491478,1.3963123658036387,2.628601761394273e-11,-0.0
2,atomic_control,s4c-c4099ec9255fd0ad0e318dc2,c4099ec9255fd0ad0e318dc21eb9407caf738c3549603b3e7a2603e0295a4c27,9,1,0.046428085963275544,1.0475227447706323,1.5839522055314168e-06,-0.0
2,atomic_control,s4c-c40fa9a7341d99393fbe8813,c40fa9a7341d99393fbe8813576fec52183f390ffa8b9dde9cd2e000eb0bb493,61,1,1.3515444110434467,3.8633875840313014,6.080171041081271e-12,-0.0
2,atomic_control,s4c-c4a4b8f0fd8f876cfc5ec455,c4a4b8f0fd8f876cfc5ec455f8ae7f6d645aab8abcb25f552052e4bdc5df430d,20,2,1.378079221894673,3.9672740512636286,8.307566835441952e-06,0.07781314732121739
2,atomic_control,s4c-c4cacce73dd6692c74f0f8fe,c4cacce73dd6692c74f0f8fe288b69e0431fd475130378f4fcffde8a0611ca98,108,3,0.7322216267310248,2.079695786925727,1.4543051180290645e-14,0.10796886142890691
2,atomic_control,s4c-c57c3ef8bc15ab7f626552d6,c57c3ef8bc15ab7f626552d6bc3de7b6c2b1a5c4434a3eee45ac93d8798caa06,43,2,0.0723965599727158,1.075081593868954,2.640675226184699e-11,0.2992966548058191
2,atomic_control,s4c-c5c8974397a69e279a09a509,c5c8974397a69e279a09a5093476449150b0396e8477778375b7624eb893d608,49,1,0.6503044509593272,1.9161241060420398,2.30255204147515e-10,-0.0
2,atomic_control,s4c-c5e1c3734d98ad1d94941496,c5e1c3734d98ad1d949414966d092c9116c7c64378450729b2bf7c3f04d10e8d,68,3,0.7978184159394359,2.2206910160460986,5.901977764449568e-09,0.07564379730459227
2,atomic_control,s4c-c67035a664d27f90535c992f,c67035a664d27f90535c992f05393588f30f0b211eb1aae15b082f16023eb873,63,3,0.7939961707666898,2.212219191539151,3.1078443917507172e-09,0.09693438800978531
2,atomic_control,s4c-c67a6b9d118da500d4577957,c67a6b9d118da500d45779570d831b0ecad2c3b0d83c5bf2d1b52a21e8e69ccd,18,1,1.871662667728491,6.499093253626037,2.579961711048682e-05,-0.0
2,atomic_control,s4c-c6fd1c496b506a472483186e,c6fd1c496b506a472483186e7f5ab7cf73c4af791a772c7e9c7572832da39b91,19,3,0.5526440269302101,1.73784184934718,1.5849759281421931e-06,0.22144305131532366
2,atomic_control,s4c-c71397abd837937cb07510db,c71397abd837937cb07510dbd949a76b3030dd77bf9e4d4c39cf347ceb153564,19,3,0.09642958981248942,1.1012320404595377,1.2262231480842621e-08,0.06940862113909227
2,atomic_control,s4c-c72da54fdbc42203c36eaeac,c72da54fdbc42203c36eaeac9f6c9f8e097e186c3acddd8b69474a3aae8ea8b0,66,3,0.8948771608261079,2.447035179219432,1.8953071767850523e-11,0.01965112305373176
2,atomic_control,s4c-c7a3758c3991be6fe306be02,c7a3758c3991be6fe306be0288cd7de7253d30256217fd314dc3008b22f4ac49,109,1,0.867902390654438,2.3819092945032634,3.3738716190580195e-15,-0.0
2,atomic_control,s4c-c856c93fd0bffdd4f863abb4,c856c93fd0bffdd4f863abb4380bf0c043c8991ac948b9ce4a69efab6a00115d,60,3,0.8676573860347742,2.3813257872064004,2.0587121967051057e-08,0.004846782680421638
2,atomic_control,s4c-c873f2f5f3d5a070abdc157c,c873f2f5f3d5a070abdc157c714d49c271b4d98b2fbcd63478f996f5000d738e,53,2,0.8372430950550146,2.309989767926893,6.380653430226147e-10,0.6444491407301688
2,atomic_control,s4c-c87b6c4f41a19dec068a6134,c87b6c4f41a19dec068a6134b3829083c8c8f0151cea7cbf25f00c79e52f0fa3,60,2,0.1792283628121746,1.196293902016801,5.601104975408906e-12,0.5239733488973759
2,atomic_control,s4c-c87f116c9e57a94846dcd53f,c87f116c9e57a94846dcd53f3e29aeef370cc4ce7e1cae0b991851fdd0e6c5cb,39,3,0.30779659303511847,1.3604242410260596,7.378502042913176e-09,0.748967089077806
2,atomic_control,s4c-c8dc4e425315a0dafd406d4d,c8dc4e425315a0dafd406d4d101de4f1149dd2ac0ea50131f066de3c07a13193,19,3,0.46265361247323805,1.588283085670702,2.451401186694821e-06,0.03580423234954318
2,atomic_control,s4c-c90257a0fda02ebf08b4bd0c,c90257a0fda02ebf08b4bd0c52852df2f8b85f0abc79d22fb836692806d8fcbb,37,1,0.07924961251557944,1.0824744875304548,3.793692354071049e-12,-0.0
2,atomic_control,s4c-c92b41b2cb030f9d59c994a2,c92b41b2cb030f9d59c994a279f84fb5234d30c807978e73fa6ce4f109b72f63,7,1,1.116309330108705,3.053563685765964,0.003993338041745338,-0.0
2,atomic_control,s4c-c93d5f75e2a3a108d7ae7703,c93d5f75e2a3a108d7ae770399e798bafc138e82c2ccf1925069cc9025d6a9ec,56,1,0.37605876069806504,1.4565327181358352,1.050315621067526e-10,-0.0
2,atomic_control,s4c-c9516f9674438ca4134c7a61,c9516f9674438ca4134c7a6158c3157f92db8caecfda46583b38850c8545a21e,13,3,0.8529478962406397,2.3465540639553706,4.953903661412002e-06,0.11718903287085064
2,atomic_control,s4c-c9a66563d8083b018be44f13,c9a66563d8083b018be44f137a13106ff013d7807b500dd8e55ce85e9d94ef6e,120,1,0.7896776451397883,2.2026862651770474,1.8885564181839377e-14,-0.0
2,atomic_control,s4c-c9b0e7bb070a843aa21a5775,c9b0e7bb070a843aa21a5775a9b739f4d28ee10e0b491fb609db4172c10c4c9f,30,1,1.0178425167900174,2.767218092425599,9.49292973266097e-08,-0.0
2,atomic_control,s4c-c9c5279c3f93f2f90f4dd99f,c9c5279c3f93f2f90f4dd99f017d52ed0a255fe49914a4fd4e3d054f2beea0ef,24,3,1.68318952568332,5.382696870835795,2.5406776663337735e-06,0.17157546181177347
2,atomic_control,s4c-ca482e725251c09bc69566e7,ca482e725251c09bc69566e7d3e602bd0040687100e37031f412351a323bf628,5,1,0.9467335523740379,2.5772773534779385,0.008245428784253437,-0.0
2,atomic_control,s4c-caea33aa2ccd91763921aea2,caea33aa2ccd91763921aea298aef223a4fa0b7eb2496560e4c5b0a66772718b,24,1,0.6607737411263227,1.9362899421076736,3.683098577888952e-08,-0.0
2,atomic_control,s4c-cb0191c7318d1afb911d035d,cb0191c7318d1afb911d035dd94eb193256f7f6dff9f4f18682e0782c295adc0,39,3,1.6948708734245872,5.445942703877665,1.2920920041721573e-07,0.42211277551056364
2,atomic_control,s4c-cb12325db04ded422537cb63,cb12325db04ded422537cb63ba0a865ad80edd9c055cb73430b2d10ba1405c01,58,1,0.08600338121148354,1.0898100131770305,9.456568294462997e-12,-0.0
2,atomic_control,s4c-cbede7900b46ff65403524c1,cbede7900b46ff65403524c1ae1c713e404d51ee3701a63a411b9aeaf5ebfac9,85,3,1.6004191637045126,4.955108990994966,1.8789495972573582e-12,0.2414586695263508
2,atomic_control,s4c-cca211209cc26bac994546d3,cca211209cc26bac994546d3d979ff1b91d410bf5864a7fa3183eabf319e0570,26,1,0.3329835088257945,1.3951242910423725,1.3940073676945234e-08,-0.0
2,atomic_control,s4c-ccb01576f43a9b1c6c9acbae,ccb01576f43a9b1c6c9acbae42297d199ad88bbf8cbc0e4007faff18ddbd26ae,88,3,1.4071422755982848,4.084267001435869,9.515530693507115e-13,0.0021462176079703023
2,atomic_control,s4c-ccbd41b69eff883bca97670d,ccbd41b69eff883bca97670dbeaab4e558791a89144c4198f40ee9b6961647db,49,3,0.5028911802067343,1.6534949184170824,4.20941839354556e-10,0.028870013825758264
2,atomic_control,s4c-cd39631e63299757c7a7749e,cd39631e63299757c7a7749e9cce2825fc14a1b5469729b86f28b548b6aad730,9,1,1.3248361462505407,3.761568957324247,0.000884716914645437,-0.0
2,atomic_control,s4c-cd87f6eeffcff17e08de0e12,cd87f6eeffcff17e08de0e126e1555eb9d9ef4d42cf401dc3b59900babc729fa,7,1,1.2433437001027203,3.4671873388584564,0.00578775501893487,-0.0
2,atomic_control,s4c-cd8fbcf4f51afee073f611f6,cd8fbcf4f51afee073f611f6208f5a456da9f4105cade216471eeae05c17ef47,56,1,1.293762494591181,3.6464806413263253,3.5280989398048153e-10,-0.0
2,atomic_control,s4c-cdce56c74825fda094e98526,cdce56c74825fda094e985269f411a998ac73c5ffc6163debc1bddacbf65c3c3,75,3,0.9340863320671978,2.5448872133539457,3.0436760954744805e-11,0.16411859026379708
2,atomic_control,s4c-ce8477fec049b08277ad8022,ce8477fec049b08277ad802226ac1717f51a385f9e55a1df7c8d6f8ffd002780,55,1,1.1278933930476693,3.089142032739818,7.210776386272742e-12,-0.0
2,atomic_control,s4c-cf187e65da45b969fb6276fa,cf187e65da45b969fb6276fa55abd5d5744a1016971f2fc4ef7d153c7c7d8247,47,1,0.5030495208983022,1.6537567546750886,5.508993831013544e-09,-0.0
2,atomic_control,s4c-cf384797dee4dd8a99279fad,cf384797dee4dd8a99279fadbc9c959d92d362386551b88b481b7c0ea8847599,25,1,0.5943809325910586,1.811908903936079,2.0755293353030417e-07,-0.0
2,atomic_control,s4c-cf4acd7b796e1549754791ee,cf4acd7b796e1549754791eeb5639fffbc3550f680299d5827a56715e01a6df0,6,1,1.0285229851129005,2.7969316726225304,0.0011406513468354283,-0.0
2,atomic_control,s4c-cf4cf5e37fa3e7e8675efa3a,cf4cf5e37fa3e7e8675efa3ad9c23a71f5b64c0168c0407d1b7cf26bf91e4979,59,1,1.3127630874786973,3.716428355101751,3.1887124303185657e-10,-0.0
2,atomic_control,s4c-cf58df5442cc9d17890c9d32,cf58df5442cc9d17890c9d327e4e0f6e7bf833f17e86c863c2f78217cdf2ff94,78,3,1.0047516519431694,2.7312288932038964,1.5887176541483516e-11,0.08202291546523177
2,atomic_control,s4c-cf5e6ee460c5bebbd88ed317,cf5e6ee460c5bebbd88ed3170e2302042e38a91887d611f9b4f4093bf51162cb,90,1,1.3759477211716247,3.9588268096038752,2.867076364470798e-12,-0.0
2,atomic_control,s4c-cfa0d4e7df235ba760555410,cfa0d4e7df235ba760555410ed38f620dafc69fa95e5f282cee2d14ce966c297,29,3,1.6748260454036008,5.337866521889587,8.786890498834962e-07,0.380822049137393
2,atomic_control,s4c-d07e98e026dcf813954949cf,d07e98e026dcf813954949cf5b306fbee4a5c134c4f6864c30ccc6bbbe42a4d7,8,1,0.5292380098295904,1.697638231998639,0.0025865226752907113,-0.0
2,atomic_control,s4c-d08fdf467dd128acad24d026,d08fdf467dd128acad24d0263436e9cb02809d24fe51503695a82aec93440367,7,1,1.3009636996849758,3.6728344720786317,0.010625718249967234,-0.0
2,atomic_control,s4c-d09ad265c1ffd8e16867c041,d09ad265c1ffd8e16867c041344a4d10e7272f87b9823caf24c2c09fb093c32c,1,1,0.5013479562417724,1.650945173352909,0.8765548538056326,-0.0
2,atomic_control,s4c-d0d847bbf7e889c2da439b4e,d0d847bbf7e889c2da439b4ebf0d0558005079e2a1f2c541bc06e84aaa83bf17,20,3,0.8895441209674034,2.4340197797430023,2.8623764832270877e-06,0.3527145561626146
2,atomic_control,s4c-d1b82b59a39aab8ffc963a9f,d1b82b59a39aab8ffc963a9f14a360312c03aa1faeb0331cea989776b00ceb9f,44,3,1.0050901543642285,2.7321535772917844,7.312804081693673e-09,0.09630083256955602
2,atomic_control,s4c-d1b8df5f7728d4f1c44c0dbc,d1b8df5f7728d4f1c44c0dbcd5fecaf5a5fa33c117fb49b92e5231dc2b541829,85,1,0.9772367120442971,2.6571037452987794,7.018144961871406e-12,-0.0
2,atomic_control,s4c-d1c27b895c2e4b5c2c2f068f,d1c27b895c2e4b5c2c2f068fecb491769a882ec56b2d27900326336603c799ee,38,1,0.7037383286897105,2.021294865740584,8.885692032606549e-09,-0.0
2,atomic_control,s4c-d226ae8b96759b2f54a54a6f,d226ae8b96759b2f54a54a6f338f436c52ddd4365ac908f1f6ed4d66d912625d,30,3,0.8150945151231141,2.259389208707559,3.9270140186616934e-08,0.18647085148552484
2,atomic_control,s4c-d235f8b92a2a0a077b3eea8d,d235f8b92a2a0a077b3eea8db8d9b473f078013b56abd776250ca1e5509a0dad,95,3,1.1668100907795715,3.2117311498127714,5.387182506734325e-13,0.03674183268633832
2,atomic_control,s4c-d304548bee3cbee30eae5b99,d304548bee3cbee30eae5b99c9a4325817cd6cec49026e44f3c81528064208de,6,3,0.09806928461476129,1.1030392061075391,8.295898909210594e-05,0.7662933860850543
2,atomic_control,s4c-d31c50344c638f04a94f11ff,d31c50344c638f04a94f11ffd3fff152dc5f454e4d20329075ed42cd1d8fba43,52,2,1.0588663728671275,2.883100774751157,4.259672111064622e-10,0.19828274031460563
2,atomic_control,s4c-d32e718affb737c9ae4f0144,d32e718affb737c9ae4f0144c26b8a9d7e372c512dfc77053c999462fd4080b4,31,1,0.5219509180050986,1.6853123507751733,4.2635214941314053e-08,-0.0
2,atomic_control,s4c-d3bd9b1ffb3dd9189a9c9827,d3bd9b1ffb3dd9189a9c98278207a3b134c37d38fc44bf065dac49dabd3a65e3,32,3,0.5667753363056358,1.762574168620397,4.551954709932213e-10,0.11150873683708815
2,atomic_control,s4c-d41f9489cfdf1b5681f17ba4,d41f9489cfdf1b5681f17ba47abe3fa128f9e15490f40fa5494a0d9f5a04c3e3,77,1,0.8774211304177829,2.4046903205380668,6.98587250027747e-12,-0.0
2,atomic_control,s4c-d42c22e60c4541defc5a39d4,d42c22e60c4541defc5a39d41bca0f7b14efb79b950710ec7271e367da582944,33,3,0.049895552030863,1.0511612989791526,1.8809017373045433e-11,0.8819333978418793
2,atomic_control,s4c-d442e5c5276a3a8cf5da6566,d442e5c5276a3a8cf5da6566027b7f967423a98a27594a68a8249bdcc76b8677,5,3,0.03615911435594818,1.0368208064416782,7.459633967383614e-05,0.7737411518141165
2,atomic_control,s4c-d472e70f2d602c6bc129cdb2,d472e70f2d602c6bc129cdb2998b6e96c27379797fde8a7feeaf3eecb4342536,1,1,0.2709396205778084,1.311195898743697,0.9313462345676385,-0.0
2,atomic_control,s4c-d4a0576963b9f6f17a9c7ba6,d4a0576963b9f6f17a9c7ba627189241bbb56c7b498302b34a7b1c8308fec6f4,1,1,0.08829237599747669,1.0923074398227628,0.9853133862118317,-0.0
2,atomic_control,s4c-d4aaedd0bd354ed9f72da9a5,d4aaedd0bd354ed9f72da9a5b6a32dd4548f665232814cea9aa1baa306582273,42,3,1.1963257447207543,3.3079403492240216,1.391915545444481e-07,0.04299078045398043
2,atomic_control,s4c-d4ec25b9cc600dc18f074403,d4ec25b9cc600dc18f0744039e8b982ef4f6ee762da4f57de632bb56e15e346d,33,1,0.49753739947698045,1.6446661239891305,2.2052737991448565e-08,-0.0
2,atomic_control,s4c-d4ece58248a2b07d2e11edd2,d4ece58248a2b07d2e11edd23aaebce3e7a496cd93210635fa6000434f06ef7b,13,1,1.2249567039632785,3.4040186990816808,0.00023523414519190932,-0.0
2,atomic_control,s4c-d55110b47977aa15eb8d5863,d55110b47977aa15eb8d5863bc9f33cf2aba7e1b1cb8eec5416bf1bcb4971311,105,1,0.903358618337081,2.4678778673635,1.779521479197096e-14,-0.0
2,atomic_control,s4c-d56415ebd6a314a1a8ff5488,d56415ebd6a314a1a8ff5488ff54243699f30763d2958b28dab7a5120720f688,29,1,1.0298363664672283,2.8006075238995516,1.3104822100368544e-07,-0.0
2,atomic_control,s4c-d5b7571b35694b4625714c69,d5b7571b35694b4625714c69ba29d0a31f1f71ddb45f7380fa2f0817c15d22cc,112,1,0.44817488100260744,1.5654524396086884,1.3435287318129536e-16,-0.0
2,atomic_control,s4c-d6336a11df5405f67362b473,d6336a11df5405f67362b473f46aebaa2b9040b7e531631293e4c2d2b6d74cba,53,1,1.4921800861167591,4.446779321269406,3.421198184168769e-10,-0.0
2,atomic_control,s4c-d68390c9b2712581f080244b,d68390c9b2712581f080244b9969bceafe0629fd11ccbca408056e86caa69c1c,2,1,1.056098659126171,2.8751322095607614,0.3987173751714586,-0.0
2,atomic_control,s4c-d6c1e93752bab2e1ffa9ab8c,d6c1e93752bab2e1ffa9ab8c55cea67e82e27768d2e682f8fb54d1471cb7af81,42,2,1.1077249033599739,3.0274627829135063,1.151525279746046e-08,0.6706492526473565
2,atomic_control,s4c-d6d8f3c6b2df93ffeae57b06,d6d8f3c6b2df93ffeae57b0623f8d2b87f4c9d518444c37539c4e233dc78f9f2,107,1,0.1308347793641374,1.1397794506687817,3.5799121119440375e-16,-0.0
2,atomic_control,s4c-d741001ff1891968b2a0609b,d741001ff1891968b2a0609b36b3a94a2997b9401bef52629238d2370e6f85ce,15,1,0.7528570302396675,2.1230569980470033,2.5782226637783235e-05,-0.0
2,atomic_control,s4c-d77195fde5cfe6fd57fea981,d77195fde5cfe6fd57fea981d9c60ab88e36f878af39fa768091761a8dac026d,49,1,0.27357026355549646,1.31464972793106,7.572737154290504e-11,-0.0
2,atomic_control,s4c-d78019bb59921eb6fb61d45f,d78019bb59921eb6fb61d45f64db2ee2723629f62d20e14d618742230ff3d4af,54,3,1.0578237407601176,2.880096327854229,2.2491673632019906e-08,0.24455134389238814
2,atomic_control,s4c-d7e3f442242655c4201c737e,d7e3f442242655c4201c737e893361a89473d11b9b7aa60b566aae907f28cb4d,90,1,0.7306243843797414,2.0763766601676186,2.8737644434431927e-13,-0.0
2,atomic_control,s4c-d8b4054006429997ad9110ea,d8b4054006429997ad9110ea43444b3566e4ee66354e0d4b96867e49098ef52c,116,1,0.3450044479096468,1.4119962000852113,1.0405759417172569e-17,-0.0
2,atomic_control,s4c-d8f3063f94ae81507ffb1857,d8f3063f94ae81507ffb1857d65536c05f4c89149542126e96ecfbba9771dc5f,19,3,0.11117884754010408,1.1175947680566836,5.942002730567521e-09,0.11936864388963508
2,atomic_control,s4c-d99adc7c9e2ae38dff6c64bf,d99adc7c9e2ae38dff6c64bf243e38b82b9450dfdd7f7ba27fcc18e27b987f5b,1,1,0.16597160884541587,1.1805395843656477,0.9694467248375066,-0.0
2,atomic_control,s4c-d9a7ae44740d9f214c22a418,d9a7ae44740d9f214c22a418603958b5779a41aa04ac9ea0f2f698370abf93ac,10,1,1.210110927008106,3.3538566652010044,0.0008515928690058245,-0.0
2,atomic_control,s4c-d9e1184c81d5d0e655fc3c28,d9e1184c81d5d0e655fc3c289165de6b1cb2b8167d6cb71e13105ef63eeffd22,20,3,0.12308948149341543,1.1309856187019516,1.508430617880338e-09,0.3541487611639168
2,atomic_control,s4c-db077f98854645d18f067130,db077f98854645d18f067130b13c7c2fc727d06d548deab0572d88f18cea0ace,26,2,1.4635845165508585,4.3214220077424095,3.522746221932084e-06,0.030684679383865612
2,atomic_control,s4c-db0dc99f1cd90e4089d89a31,db0dc99f1cd90e4089d89a3125686251baf9c6b28206c08f8cd7a9ff9f0112d4,14,3,0.7954794776935066,2.2155030264550453,1.1139942137050437e-05,0.07530215635067883
2,atomic_control,s4c-db66f75580dbf15e92173e35,db66f75580dbf15e92173e359d4006a17720190b186ecb6f344fbd435c3d5df5,112,1,0.42068319010395594,1.5230016999597369,4.571541692292722e-16,-0.0
2,atomic_control,s4c-db69595b4a629da4649b184c,db69595b4a629da4649b184c1f886fe5816fe029e4958dc1997bb383387263c7,82,2,1.6192720241638023,5.049413127530059,9.11646605515845e-15,0.13453072442152111
2,atomic_control,s4c-dba39e4bea76e53762f1d517,dba39e4bea76e53762f1d517e1d91e99cbe2bd85a17f0667b8aaeda14523365a,8,1,1.2154230043621759,3.371720014983043,0.0005864609712874185,-0.0
2,atomic_control,s4c-dbf09d3912b76e10cdd8b897,dbf09d3912b76e10cdd8b897e7dfcd4db449b40c96a9e29df80a31f4b698ede5,6,3,0.0941415318632199,1.0987152381281633,7.161667086438142e-05,0.6281405759649205
2,atomic_control,s4c-dc0dfdde056b383d4ea0cd21,dc0dfdde056b383d4ea0cd2110459b1609177521fd7a12f4850051b4c8168599,74,3,0.2956501483045094,1.3439998739375794,5.1846679679808754e-14,0.4999641947836788
2,atomic_control,s4c-dc13ef022d7c4492d1c40df0,dc13ef022d7c4492d1c40df0d9b50fd90df2ab01aded21ac2e7e21cc39fdef4e,9,1,0.17533168091637696,1.1916413957821863,3.6648231045653716e-06,-0.0
2,atomic_control,s4c-dc4e9bb5eb2c6d1b23a4e0d0,dc4e9bb5eb2c6d1b23a4e0d04577f0d7f9bbfeabe738b79de09bb6b4531d0c8d,117,1,0.24092456804566625,1.2724250501798233,1.9484737939662293e-17,-0.0
2,atomic_control,s4c-dc607a379ba7949b41812624,dc607a379ba7949b41812624813f90ad87957a4a96cfa3968fd7e57a6d38019e,59,1,0.53787873063308,1.7123706074960519,1.105123305314176e-10,-0.0
2,atomic_control,s4c-dcccd94ca5462c46b39b0148,dcccd94ca5462c46b39b0148c55ae2aca15c080daaef8289674d329151de283c,41,3,0.9809822026056907,2.6670745634435997,2.5279963463640947e-08,0.05506402908653081
2,atomic_control,s4c-dd5845378817b6af3586ce43,dd5845378817b6af3586ce43b83a927ab2e7bd625b632ab42a3ac12fc7f5e5a8,20,3,0.7819231799554407,2.1856716660396978,4.100941110997118e-06,0.028790740011870878
2,atomic_control,s4c-dde6150d938ac59421910a93,dde6150d938ac59421910a934858e1f6e9e4da8be8827517513b06e38d467c01,9,1,0.5634546604609927,1.7567309382606089,0.00036865666844496786,-0.0
2,atomic_control,s4c-de0325a737f032632a4a4d76,de0325a737f032632a4a4d76a466be73e5dcf0882373df15bb0be67d4edcdffa,19,3,1.1176726916215327,3.0577296361750417,3.221000494076577e-06,0.22272360969231392
2,atomic_control,s4c-de038e30ea3efbc556ec76b1,de038e30ea3efbc556ec76b135ca63ac38eb3bf8da11cd8c48b71315245dfd4d,4,1,0.17344905913065167,1.1894000961514513,0.0002108419529008119,-0.0
2,atomic_control,s4c-de4f3f2be2c291e67c7af43a,de4f3f2be2c291e67c7af43a603c1bd606856c2e966b77eef1a32a0635eb4af5,26,2,1.4539080985459463,4.2798077850319105,2.3769609976383314e-06,0.002854322685301796
2,atomic_control,s4c-decef538d85f429d5eeb448d,decef538d85f429d5eeb448d49855ba911bb27cc2349dc1b611981978295ae84,28,1,1.1757167606493795,3.2404647492671517,1.6942017812880687e-08,-0.0
2,atomic_control,s4c-defd69e50d1dc8ca8df5f2f3,defd69e50d1dc8ca8df5f2f38d7359c28efc8b905fbbdaf9220d2e140fdecd1d,85,1,0.8343723451798573,2.303367874536512,2.906362239164287e-13,-0.0
2,atomic_control,s4c-deffaae58d8ad3c1f9fed48b,deffaae58d8ad3c1f9fed48b8bf52d24f084d9cd8839f894d6ab6d43f250f1ba,44,3,1.267824551590414,3.553114531207486,4.688470093740434e-09,0.05123200441310547
2,atomic_control,s4c-df3748b27cb0b9d007be6f32,df3748b27cb0b9d007be6f32ffa057351afa3484306e694f7a8d2b0c809f70f8,65,3,0.988753400287775,2.6878816704656243,3.238650209094204e-10,0.06438985018461149
2,atomic_control,s4c-df7584df6a66a357b141d0fb,df7584df6a66a357b141d0fbb5027c1a868700c7ac36051172c722fe1b3f77eb,38,1,0.08931000267610102,1.0934195667838458,6.1111941173470945e-12,-0.0
2,atomic_control,s4c-df85b67969ce37031ca490bf,df85b67969ce37031ca490bf5e49d5c1a6204a548b8eba0d2f98fd7f5c9bf51b,48,1,1.0432873987607547,2.8385330832852915,1.879838882661297e-09,-0.0
2,atomic_control,s4c-dfb329d5c1b9e5c9453d85a7,dfb329d5c1b9e5c9453d85a796b70cfa1e3e71f618be23e3e31c7742bd76a1e2,5,1,1.0030742339214216,2.7266513209613437,0.015103947493147798,-0.0
2,atomic_control,s4c-dfe077732491ea549229aea2,dfe077732491ea549229aea27b868c752e5b3f89d401cc1d1185caddb0091789,90,3,0.5377681636521014,1.7121812863141934,8.457211582742044e-16,0.003517028338416511
2,atomic_control,s4c-dfecb6cfb636e905b8115bbd,dfecb6cfb636e905b8115bbd2acd3e546f234b3dbd7ecf27a2cdfb096d7406bc,16,3,0.7905473857681338,2.2046028642646003,2.1246494910690057e-06,0.16665700564508037
2,atomic_control,s4c-e0b0c3e80285db7396ce8568,e0b0c3e80285db7396ce8568fa48e620b247191c9bbb574a8c555c2527f220ba,29,3,0.9251629123848791,2.5222791373983644,2.0697926920214424e-08,0.07976770468006797
2,atomic_control,s4c-e0b1e13026fd7a2fddb9ae31,e0b1e13026fd7a2fddb9ae31b7a0d34a15506b251c18545a55c6c99268abd50a,32,3,0.9581460707780959,2.606859058510265,4.4668086766932794e-08,0.24212227222606897
